transcript,audio_url,difficulty
"Parts of the street are often closed for events , such as an yearly street party .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827844/audio_file/level02/02_f013a0b8-1.mp3,medium
"On 10 May 1940 , German troops started to attack the Netherlands .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827844/audio_file/level02/02_158e8e5f-1.mp3,medium
"Fourth , Religious groups were not agreeing during the second half of the 16th century .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827846/audio_file/level02/02_866a7b47-b.mp3,medium
This lake is considered healing and is appreciated by some local people .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827846/audio_file/level02/02_1fed674f-8.mp3,medium
The group sings the theme music for the following anime .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827848/audio_file/level02/02_d956df83-2.mp3,medium
Amateur radio operators use various modes of transmission to communicate .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827849/audio_file/level02/02_814a45bb-a.mp3,medium
"Historically , many rhizarians were considered animals because of their motility and heterotrophy .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827851/audio_file/level03/03_4b170d38-1.mp3,hard
Late in life he suffered from depression and madness .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827852/audio_file/level02/02_b3b5f545-2.mp3,medium
He was a candidate for President of Ireland in the October 2011 election .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827854/audio_file/level01/01_46d702c4-a.mp3,easy
Call and response singing is common in modern Western popular music .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827855/audio_file/level02/02_7683e907-8.mp3,medium
The shield itself consists of many components .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827856/audio_file/level02/02_48dc2a31-f.mp3,medium
The health risks associated with nuclear materials have also featured prominently in Australian anti-nuclear campaigns .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827858/audio_file/level02/02_1441ef67-4.mp3,medium
The proposition that the death penalty was not always cruel and unusual punishment was just the beginning of the discussion .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827859/audio_file/level03/03_2ffce067-5.mp3,hard
"During World War I , the strait was of strategic importance .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827860/audio_file/level02/02_d1b787e6-0.mp3,medium
"Herbivores are dependent on plants for food , and have evolved mechanisms to obtain this food despite the evolution of a diverse arsenal of plant defenses .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827861/audio_file/level03/03_6e9bc5bf-5.mp3,hard
"The lesser roadrunner is an omnivore , meaning it eats both meat and plants .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827862/audio_file/level03/03_e47340fe-5.mp3,hard
"Chlorophyll is vital for photosynthesis , which allows plants to absorb energy from light .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827863/audio_file/level03/03_908a9e28-2.mp3,hard
"The term may refer to spoken English , and it can also describe written English .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827865/audio_file/level02/02_7df3fb21-5.mp3,medium
"Alekhine is known for his fierce and imaginative attacking style , combined with great positional and endgame skill .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827866/audio_file/level03/03_92cac6f1-8.mp3,hard
Shortage of rain during the highly variable Monsoon season can cause droughts in U. P. leading to severe loss to man and property .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827868/audio_file/level02/02_d484b325-f.mp3,medium
A total of 44 nations were represented at the 1924 Games .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827869/audio_file/level02/02_45db68a8-e.mp3,medium
The designers analyzed IDEA to measure its strength against differential cryptanalysis and concluded that it is immune under certain assumptions .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827870/audio_file/level03/03_2fd42d8c-2.mp3,hard
"This species stings in response to being stepped on or grabbed , but generally avoids conflict .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827871/audio_file/level02/02_30914cd9-c.mp3,medium
"In modern times , 70 % to 90 % of the waters is used for human purposes and the flow is much smaller .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827873/audio_file/level02/02_a4c5a1c1-1.mp3,medium
The particle in a one-dimensional potential energy box is the most mathematically simple example where restraints lead to the quantization of energy levels .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827874/audio_file/level03/03_8fe95af7-5.mp3,hard
"Upgrading works has begun since early 2016 , beginning with train set 217 / 218 .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827875/audio_file/level02/02_aadb433c-2.mp3,medium
More grab poles were also added .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827876/audio_file/level02/02_773883f7-b.mp3,medium
"During May , there were 326 tornadoes confirmed in the United States .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827877/audio_file/level02/02_6290103a-3.mp3,medium
"As a job , medical illustration has a more recent history .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827878/audio_file/level02/02_e01c0a2f-4.mp3,medium
A design competition in 1927 did not produce a winning entry .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827879/audio_file/level02/02_767875d5-4.mp3,medium
The first movement is written in sonata form .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827880/audio_file/level02/02_e8dfa29d-1.mp3,medium
"Before a baby is born , the epithelium and underlying mesenchy ma interact to form hair follicles .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827882/audio_file/level03/03_2e52ad28-2.mp3,hard
The method works best if neither the parent nuclide nor the daughter product enters or leaves the material after its formation .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827883/audio_file/level02/02_9195b02e-f.mp3,medium
"The tickets may have to be shown or checked automatically at the station platform or when boarding , or during the ride by a conductor .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827884/audio_file/level02/02_5d17f01f-6.mp3,medium
Horse - drawn for-hire hackney carriage services began operating in both Paris and London in the early 17th century .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827886/audio_file/level03/03_4e03c798-0.mp3,hard
Harvestmen are ancient arachnids .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827887/audio_file/level03/03_3474d879-5.mp3,hard
Many consumers are concerned about possible health effects of sugar substitutes and caffeine overuse .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827888/audio_file/level02/02_152dbbac-d.mp3,medium
The coloration is yellowish - brown with several irregularly distributed dark spots on the rear half .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827889/audio_file/level02/02_db7dd7ad-c.mp3,medium
A considerable part of the area is irrigated .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827890/audio_file/level02/02_11928f6d-a.mp3,medium
"Soba is typically eaten with chopsticks , and in Japan , it is considered acceptable to slurp the noodles noisily .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827891/audio_file/level02/02_869ed7a6-6.mp3,medium
"As well as industrial uses , maritime pine is also a popular ornamental tree , planted in parks and gardens in areas with warm temperate climates .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827892/audio_file/level02/02_ffe72ddb-b.mp3,medium
"The garrison consisted of infantry or cavalry auxilia , not components of Roman legions .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827893/audio_file/level03/03_1650dbdc-e.mp3,hard
This division is also detectable in the service area of these kinds of products .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827895/audio_file/level02/02_39d6f87d-9.mp3,medium
Most dolmen constructions were built using stone slabs of big dimensions .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827896/audio_file/level02/02_1d61620c-3.mp3,medium
"During the early settlement of Australia by Europeans , the notion became commonly held that the bunyip was an unknown animal that awaited discovery .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827897/audio_file/level02/02_863590f6-b.mp3,medium
Summers can be warm and dry for extended periods creating ideal fire weather conditions .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827899/audio_file/level02/02_879af02c-d.mp3,medium
"On each typical episode , a celebrity guest came on the show with a secret .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827900/audio_file/level02/02_66c2151d-6.mp3,medium
"Tuning forks are also used in alternative medicine , such as sonopuncture and polarity therapy .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827901/audio_file/level03/03_05e37f1b-e.mp3,hard
"This site counts the last 15,000 page views from each of approximately 80,000 websites .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827902/audio_file/level02/02_b2d0471b-f.mp3,medium
Virenque was criticized by the media and satirists for his denial in the face of increasing evidence and his pretence of having been doped without his knowledge .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827903/audio_file/level02/02_3baad1a7-f.mp3,medium
Metamorphic minerals are those that form only at the high temperatures and pressures of metamorphism .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827904/audio_file/level03/03_668d5d0d-2.mp3,hard
"In males , relaxin enhances motility of sperm in semen .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827905/audio_file/level03/03_59074034-c.mp3,hard
Containerization has its origins in early coal mining regions in England beginning in the late 18th century .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827906/audio_file/level03/03_d7f70b31-2.mp3,hard
There is a large variety of colleges in the SUNY system with some overlap in specialties between sites .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827907/audio_file/level02/02_14c2ee14-e.mp3,medium
"In the very late 1960s , people started inventing procedural languages .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827908/audio_file/level02/02_204e96da-8.mp3,medium
"Sound waves traveling through the ear canal will hit the tympanum , or eardrum .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827910/audio_file/level03/03_79c1d047-d.mp3,hard
A new tournament was started the following week .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827911/audio_file/level02/02_b45f007f-1.mp3,medium
"After being socialized in a human home as infants , the monkeys undergo extensive training before being placed with an individual needing assistance .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827912/audio_file/level02/02_20767ee1-6.mp3,medium
"Schinkel , however , is famous as well for his theoretical work and his architectural drafts .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827913/audio_file/level03/03_e07db48f-2.mp3,hard
A full-time etiquette coach was hired .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827914/audio_file/level02/02_44bea929-2.mp3,medium
Following the key signature is the time signature .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827915/audio_file/level02/02_c7d2d8f0-b.mp3,medium
"The lake has a good variety of fishes , and is a popular tourist attraction for fishing .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827916/audio_file/level02/02_48debeb3-7.mp3,medium
There are 10 genera and 24 species of erinaceid .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827918/audio_file/level03/03_e8bb1207-b.mp3,hard
The evidence that preventive antibiotics decrease urinary tract infections in children is poor .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827919/audio_file/level03/03_95a309fb-0.mp3,hard
Sit -skis are for wheelchair users or other skiers who have paraplegia .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827921/audio_file/level02/02_33761c0c-3.mp3,medium
"For materials that can withstand heat , chemists often use high temperature methods .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827922/audio_file/level02/02_9829c697-2.mp3,medium
"If quarterbacks do n't like the formation the defense is using , they may use an audible .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827923/audio_file/level02/02_ffd6443b-a.mp3,medium
"In modern football , the terms winger or wide player refer to a non-defender who plays on the left or right sides of the pitch .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827925/audio_file/level02/02_4cfe13b1-d.mp3,medium
"Glucocorticoids are part of the feedback mechanism in the immune system which reduces certain aspects of immune function , such as inflammation .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827927/audio_file/level03/03_be41b575-0.mp3,hard
117 species are currently assigned to this genus .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827929/audio_file/level02/02_83c71b26-0.mp3,medium
Public attitudes and the actions of key stakeholders can play a crucial role in realizing the potential of sustainable biofuels .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827931/audio_file/level02/02_8649230c-0.mp3,medium
It is possible to save a conversation to read later or look at again .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827932/audio_file/level02/02_b70f10d4-5.mp3,medium
"The total area of the islets is about 187,450 square meters .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827934/audio_file/level02/02_cc7fc066-8.mp3,medium
People believe the dessert was made to celebrate one of the dancer 's tours to Australia and New Zealand in the 1920s .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827935/audio_file/level02/02_f07e7827-6.mp3,medium
"With their long velar filaments deployed , Vampire Squid have been observed drifting along in the deep , black ocean currents .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827936/audio_file/level02/02_01bcce5e-6.mp3,medium
"Unlike the US , countries in Europe impose substantial taxes on fuels such as gasoline .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827937/audio_file/level02/02_a3bd1011-6.mp3,medium
"Zero-fare services may be funded by national , regional or local government through taxation or by commercial sponsorship by businesses .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827939/audio_file/level03/03_c1ba9169-4.mp3,hard
Some people actually consider masturbation as a cardiovascular workout .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827939/audio_file/level03/03_3452271a-0.mp3,hard
Rounders is a bat and ball game which is played in Ireland ; a similar version is played in England .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827941/audio_file/level02/02_fb624672-8.mp3,medium
"Despite attempts at reconstruction , approximately 50 % of the papyrus remains missing .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827942/audio_file/level02/02_b6e3569c-d.mp3,medium
"Pazos died on 24 May 2019 , at the age of 89 .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827943/audio_file/level01/01_4d7a6b84-d.mp3,easy
"The number of strings on the rebec varies from 1 to 5 , although three is the most common number .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827945/audio_file/level02/02_2977b98f-2.mp3,medium
"Much of the plumbing work in populated areas is regulated by government or quasi-government agencies due to the direct impact on the public 's health , safety , and welfare .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827946/audio_file/level03/03_897b32b7-e.mp3,hard
The county covers an area of 2004.44 km2 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827948/audio_file/level02/02_1693dad1-a.mp3,medium
The conference happens every year from December 28 to January 1 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827949/audio_file/level02/02_cdd93c2a-f.mp3,medium
Chinese rock and roll 's peak popularity was between 1990 and 1993 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827950/audio_file/level02/02_1a026ed4-7.mp3,medium
"Throughout the campus , numerous fountains provide white noise as a background .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827951/audio_file/level02/02_2b86e6cb-c.mp3,medium
After World War II many of the poorer Germans had to go and live in Germany .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827952/audio_file/level02/02_338eb0b8-c.mp3,medium
"In Ancient Egyptian mythology , the deity Khnum was said to have formed the first humans on a potter 's wheel .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827954/audio_file/level03/03_5f342f59-9.mp3,hard
"The third rail is usually located outside the two running rails , but on some systems it is mounted between them .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827956/audio_file/level02/02_fb256109-a.mp3,medium
Film Critics Circle of Australia Awards,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827958/audio_file/level02/02_3bc00f01-d.mp3,medium
"As of 2010 , the municipality had a total population of 11,457 , down from 11,727 as of 2005 .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827961/audio_file/level02/02_cad0c307-2.mp3,medium
Modern instruments classified as bugles are often valved .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827962/audio_file/level02/02_16df7923-8.mp3,medium
One of the most famous traditions is leaving a tooth under a pillow for the tooth fairy .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827963/audio_file/level02/02_6b4e9d77-2.mp3,medium
"Many fish change sex over the course of their lifespan , a phenomenon called sequential hermaphroditism .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827965/audio_file/level03/03_d78292f7-c.mp3,hard
Zinc chloride irritates skin and the respiratory tract .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827968/audio_file/level03/03_87baf7e8-1.mp3,hard
Swine influenza virus is common throughout pig populations worldwide .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827969/audio_file/level02/02_e54cb0df-c.mp3,medium
The common toad usually moves by walking rather slowly or in short shuffling jumps involving all four legs .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827971/audio_file/level02/02_382d9926-a.mp3,medium
Rise Up takes place every year from December 28 to January 1 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827972/audio_file/level01/01_c05682c8-1.mp3,easy
"At about 11 : 31 AM MST , the track of both airplanes intersected over the canyon , and they hit each other .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827974/audio_file/level02/02_251600a5-b.mp3,medium
"Unlike lepidosaurian reptiles , pelycosaurs lacked epidermal scales .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827975/audio_file/level03/03_adbb2de4-e.mp3,hard
Haematoxylin and eosin staining is often used in histology for thin sections of tissue .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827976/audio_file/level03/03_647fd6c3-1.mp3,hard
One effect of the drought was widespread desertification .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827977/audio_file/level03/03_0932f9ed-4.mp3,hard
The primary goal of instrument analysis is to measure an amount of substance .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827978/audio_file/level02/02_d075ad98-b.mp3,medium
The leading cause of coral bleaching is rising water temperatures .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827979/audio_file/level02/02_f2341a5e-2.mp3,medium
"Each time a cell undergoes mitosis , the telomeres on the ends of each chromosome shorten slightly .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827980/audio_file/level03/03_7c8a7573-b.mp3,hard
"The port of the mosque measures 27 m high , crowned with two minarets 42 m tall .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827981/audio_file/level02/02_59f232a5-9.mp3,medium
Nahuatl has been spoken in central Mexico since at least the seventh century CE .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827982/audio_file/level02/02_db1801b5-0.mp3,medium
Sportspeople may be professionals or amateurs .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827983/audio_file/level02/02_bdc950de-1.mp3,medium
The nyala is mainly active in the early morning and the late afternoon .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827984/audio_file/level02/02_82a38b2c-1.mp3,medium
Bald eagles become adults when they are four or five years old .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827985/audio_file/level02/02_23812098-e.mp3,medium
"Many of the physical properties of alkenes and alkanes are similar : they are colorless , nonpolar , and combustable .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827987/audio_file/level03/03_6977cbd8-5.mp3,hard
It was built between 2003 and 2006 out of formerly barren lands .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827988/audio_file/level02/02_57cc40fd-5.mp3,medium
Arachnids pour digestive juices produced in their stomachs over their prey after killing it with their pedipalps and chelicerae .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827990/audio_file/level03/03_1bb9f805-1.mp3,hard
"The bat used by the batter can be made of wood , aluminum , or composite materials such as carbon fiber .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827991/audio_file/level03/03_db89a66a-e.mp3,hard
"Detectors designed for modern accelerators are huge , both in size and in cost .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827992/audio_file/level02/02_1caf1636-6.mp3,medium
"The salt - water lake has a length , from northwest to southeast , of 22 km .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827993/audio_file/level02/02_8be77841-c.mp3,medium
The three types of endorphins that exist are made through the fragmentation of precursor proteins .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827995/audio_file/level03/03_0969f2ab-5.mp3,hard
Management accountants have a dual reporting relationship .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827996/audio_file/level02/02_60a13b46-6.mp3,medium
Rainbands ahead of warm occluded fronts and warm fronts have little upward motion .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827997/audio_file/level02/02_0bdce844-3.mp3,medium
"After mating , the male shows the female all the potential nest sites , and lets the female choose one and build the nest .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773827998/audio_file/level02/02_f940f075-9.mp3,medium
Secondary injuries are caused by fragmentation and other objects propelled by the explosion .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773827999/audio_file/level03/03_ae8d264e-f.mp3,hard
"In some organisms , especially vertebrates , the various Hox genes are situated very close to one another on the chromosome in groups or clusters .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828001/audio_file/level03/03_bf98994f-a.mp3,hard
"This species probably lived near a freshwater lake , probably hunting for other small creatures that lived in the same habitat .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828003/audio_file/level02/02_c1c00930-0.mp3,medium
It was never intended as a teaching tool .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828004/audio_file/level02/02_6ecace6b-d.mp3,medium
Widespread private concerns have led to a number of folklore sayings and popular culture reflections related to penis size .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828005/audio_file/level03/03_8170ab0a-c.mp3,hard
A proto-oncogene is a normal gene that could become an oncogene due to mutations or increased expression .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828006/audio_file/level03/03_05cd55bf-8.mp3,hard
2001 Heisei Ultraman Side Stories,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828008/audio_file/level01/01_1e167030-d.mp3,easy
"Eros was one of the first asteroids visited by a spacecraft , the first one orbited , and the first one soft-landed on .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828010/audio_file/level03/03_47977956-e.mp3,hard
The pitching distance can range between 35 and 43 feet .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828011/audio_file/level02/02_74e04277-7.mp3,medium
Pesticides are used to control organisms that are considered to be harmful .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828012/audio_file/level02/02_a11cdb94-6.mp3,medium
Problems continued for the revised section .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828013/audio_file/level02/02_e2ca0924-2.mp3,medium
Chopsticks are used in many parts of the world .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828014/audio_file/level02/02_af7b5522-3.mp3,medium
A nail is homologous to a claw but is flatter and has a curved edge instead of a point .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828016/audio_file/level03/03_abce93b0-0.mp3,hard
One barrier to achieving higher performance through instruction - level parallelism stems from pipeline stalls and flushes due to branches .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828018/audio_file/level03/03_88845f1c-8.mp3,hard
"Publicly accessible , it is known for its inviting jungle gym-like characteristics .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828019/audio_file/level02/02_8809944e-3.mp3,medium
A new worker spends the first few days of its adult life caring for the queen and young .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828020/audio_file/level02/02_8a66e027-7.mp3,medium
Colchicine is an alternative treatment for people that are unable to tolerate NSAIDs .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828021/audio_file/level03/03_61705f3b-e.mp3,hard
There is no connection between the shape of a bacterium and its colors in the gram staining .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828024/audio_file/level03/03_3a4a6f8b-e.mp3,hard
The position of President was created in 1839 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828025/audio_file/level02/02_8b7c709f-0.mp3,medium
"However , the choice of instruction set architecture may greatly affect the complexity of implementing high - performance devices .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828027/audio_file/level02/02_ce19ff06-a.mp3,medium
"As of 2008 , the city has an estimated population of 197,437 and the density of 1,010 people per km2 .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828029/audio_file/level02/02_2fe54ad0-c.mp3,medium
This situation almost happened again in 2004 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828030/audio_file/level02/02_fd740755-a.mp3,medium
The province is a popular tourist destination with its beaches and resorts .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828031/audio_file/level02/02_11ecea87-3.mp3,medium
"Not only did the division into nomes remain in place for more than three millennia , the areas of the individual nomes and their ordering remained remarkably stable .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828033/audio_file/level03/03_19616f26-a.mp3,hard
All organisms studied contain many RNases of many different sorts .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828034/audio_file/level02/02_e833a22f-f.mp3,medium
"Shiprock is composed of fractured volcanic breccia and black dikes of igneous rock called minette , or lamprophyre .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828037/audio_file/level03/03_7657db4a-4.mp3,hard
The symptoms of diphtheria usually begin two to seven days after infection .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828039/audio_file/level03/03_00a49362-5.mp3,hard
Potassium fluoride is somewhat toxic .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828040/audio_file/level03/03_e8c02d87-b.mp3,hard
The game received mixed reviews by critics and gamers alike .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828042/audio_file/level02/02_c6d4a818-4.mp3,medium
"Genets are highly agile , have quick reflexes and exceptional climbing skills .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828043/audio_file/level02/02_d348ac85-f.mp3,medium
"He started his acting career in the late 1990s , appearing in a number of off -Broadway stage productions .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828045/audio_file/level01/01_97480da8-b.mp3,easy
"The first written record of Britain and its inhabitants was by the Greek navigator Pytheas , who explored the coastal region of Britain around 325 BC .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828046/audio_file/level02/02_131e111d-f.mp3,medium
Archeological evidence shows settlement in the area since 2000 BC .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828047/audio_file/level02/02_edbb9953-5.mp3,medium
His works are numerous .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828048/audio_file/level02/02_d1ffd52a-0.mp3,medium
"Eleven people were killed , including three on the ground level and four in the synagogue 's basement .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828049/audio_file/level03/03_c08e767c-5.mp3,hard
Music was an early part of Christmas and its celebrations .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828050/audio_file/level02/02_5fa815ab-c.mp3,medium
"Mab is heavily perturbed , meaning its movement is not only caused by the gravity of another large thing .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828052/audio_file/level03/03_526622e8-9.mp3,hard
"Weissmuller was one of the world 's fastest swimmers in the 1920s , winning five Olympic gold medals for swimming and one bronze medal for water polo .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828054/audio_file/level03/03_9e34bb25-e.mp3,hard
Slackware is known as a highly customizable distribution that stresses ease of maintenance and reliability over cutting -edge software and automated tools .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773828055/audio_file/level03/03_6baa508c-e.mp3,hard
"Scotland is the joint oldest national football team in the world , alongside England , whom they played in the world 's first international football match in 1872 .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828056/audio_file/level02/02_b8fd14b1-c.mp3,medium
"Randers argues the global gross domestic product will fail to increase as it has in the past because of population decline , and general aging and declining productivity growth .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828058/audio_file/level02/02_552b2d90-8.mp3,medium
"The telescope is unique because it will use seven mirror sections , each 8.4 m in diameter .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773828059/audio_file/level02/02_06dfc748-1.mp3,medium
