sentence,phonetic,audio_url,difficulty
"Let's get Tom out of here.","/ˈɫɛts ˈɡɛt ˈtɑm ˈaʊt ˈəv ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/2007511.mp3","pending"
"Let's go outside and talk.","/ˈɫɛts ˈɡoʊ ˈaʊtˈsaɪd ˈænd ˈtɔk/","https://audio.tatoeba.org/sentences/eng/2007508.mp3","pending"
"Let's return to the hotel.","/ˈɫɛts ɹiˈtɝn ˈtu ˈðə hoʊˈtɛɫ/","https://audio.tatoeba.org/sentences/eng/2766887.mp3","pending"
"Life is strange sometimes.","/ˈɫaɪf ˈɪz ˈstɹeɪndʒ ˈsəmˌtaɪmz/","https://audio.tatoeba.org/sentences/eng/2544632.mp3","pending"
"Mary is a beautiful woman.","/ˈmɛɹi ˈɪz ˈeɪ ˈbjutəfəɫ ˈwʊmən/","https://audio.tatoeba.org/sentences/eng/2045780.mp3","pending"
"May I ask how old you are?","/ˈmeɪ ˈaɪ ˈæsk ˈhaʊ ˈoʊɫd ˈju ˈɑɹ/","https://audio.tatoeba.org/sentences/eng/984512.mp3","pending"
"Maybe they have something.","/ˈmeɪbi ˈðeɪ ˈhæv ˈsəmθɪŋ/","https://audio.tatoeba.org/sentences/eng/2064705.mp3","pending"
"Maybe you'll like it here.","/ˈmeɪbi ˈjuɫ ˈɫaɪk ˈɪt ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/3123355.mp3","pending"
"My father gave up smoking.","/ˈmaɪ ˈfɑðɝ ˈɡeɪv ˈəp ˈsmoʊkɪŋ/","https://audio.tatoeba.org/sentences/eng/319081.mp3","pending"
"My house has a small yard.","/ˈmaɪ ˈhaʊs ˈhæz ˈeɪ ˈsmɔɫ ˈjɑɹd/","https://audio.tatoeba.org/sentences/eng/250559.mp3","pending"
"My parents aren't old yet.","/ˈmaɪ ˈpɛɹənts ˈɑɹənt ˈoʊɫd ˈjɛt/","https://audio.tatoeba.org/sentences/eng/252080.mp3","pending"
"My wife is a good manager.","/ˈmaɪ ˈwaɪf ˈɪz ˈeɪ ˈɡʊd ˈmænədʒɝ/","https://audio.tatoeba.org/sentences/eng/244132.mp3","pending"
"No one will know I'm here.","/ˈnoʊ ˈwən ˈwɪɫ ˈnoʊ ˈaɪm ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/2091182.mp3","pending"
"Nothing can happen to you.","/ˈnəθɪŋ ˈkæn ˈhæpən ˈtu ˈju/","https://audio.tatoeba.org/sentences/eng/3129489.mp3","pending"
"One of us will have to go.","/ˈwən ˈəv ˈəs ˈwɪɫ ˈhæv ˈtu ˈɡoʊ/","https://audio.tatoeba.org/sentences/eng/38003.mp3","pending"
"People are getting scared.","/ˈpipəɫ ˈɑɹ ˈɡɛtɪŋ ˈskɛɹd/","https://audio.tatoeba.org/sentences/eng/2891793.mp3","pending"
"Perhaps we can talk later.","/pɝˈhæps ˈwi ˈkæn ˈtɔk ˈɫeɪtɝ/","https://audio.tatoeba.org/sentences/eng/3181427.mp3","pending"
"Please correct the errors.","/ˈpɫiz kɝˈɛkt ˈðə ˈɛɹɝz/","https://audio.tatoeba.org/sentences/eng/960613.mp3","pending"
"Please let me handle this.","/ˈpɫiz ˈɫɛt ˈmi ˈhændəɫ ˈðɪs/","https://audio.tatoeba.org/sentences/eng/3110743.mp3","pending"
"Please speak more clearly.","/ˈpɫiz ˈspik ˈmɔɹ ˈkɫɪɹɫi/","https://audio.tatoeba.org/sentences/eng/619693.mp3","pending"
"Please turn off the light.","/ˈpɫiz ˈtɝn ˈɔf ˈðə ˈɫaɪt/","https://audio.tatoeba.org/sentences/eng/29826.mp3","pending"
"She denied having met him.","/ˈʃi dɪˈnaɪd ˈhævɪŋ ˈmɛt ˈhɪm/","https://audio.tatoeba.org/sentences/eng/887065.mp3","pending"
"She got married last year.","/ˈʃi ˈɡɑt ˈmɛɹid ˈɫæs ˈjɪɹ/","https://audio.tatoeba.org/sentences/eng/313212.mp3","pending"
"She is smarter than he is.","/ˈʃi ˈɪz ˈsmɑɹtɝ ˈðæn ˈhi ˈɪz/","https://audio.tatoeba.org/sentences/eng/372048.mp3","pending"
"She looks like her mother.","/ˈʃi ˈɫʊks ˈɫaɪk ˈhɝ ˈməðɝ/","https://audio.tatoeba.org/sentences/eng/316949.mp3","pending"
"She runs faster than I do.","/ˈʃi ˈɹənz ˈfæstɝ ˈðæn ˈaɪ ˈdu/","https://audio.tatoeba.org/sentences/eng/314032.mp3","pending"
"She took him to the store.","/ˈʃi ˈtʊk ˈhɪm ˈtu ˈðə ˈstɔɹ/","https://audio.tatoeba.org/sentences/eng/887465.mp3","pending"
"She was run over by a car.","/ˈʃi ˈwɑz ˈɹən ˈoʊvɝ ˈbaɪ ˈeɪ ˈkɑɹ/","https://audio.tatoeba.org/sentences/eng/388640.mp3","pending"
"So, have you told Tom yet?","/ˈsoʊ ˈhæv ˈju ˈtoʊɫd ˈtɑm ˈjɛt/","https://audio.tatoeba.org/sentences/eng/3200345.mp3","pending"
"Someone is always on duty.","/ˈsəmˌwən ˈɪz ˈɔɫˌweɪz ˈɑn ˈdjuti/","https://audio.tatoeba.org/sentences/eng/2544629.mp3","pending"
"Someone tried to kill Tom.","/ˈsəmˌwən ˈtɹaɪd ˈtu ˈkɪɫ ˈtɑm/","https://audio.tatoeba.org/sentences/eng/4012405.mp3","pending"
"Take my name off the list.","/ˈteɪk ˈmaɪ ˈneɪm ˈɔf ˈðə ˈɫɪst/","https://audio.tatoeba.org/sentences/eng/4014730.mp3","pending"
"Tell Tom I don't like him.","/ˈtɛɫ ˈtɑm ˈaɪ ˈdoʊn ˈɫaɪk ˈhɪm/","https://audio.tatoeba.org/sentences/eng/3200335.mp3","pending"
"Tell Tom where we've gone.","/ˈtɛɫ ˈtɑm ˈhwɛɹ ˈwiv ˈɡɔn/","https://audio.tatoeba.org/sentences/eng/3200329.mp3","pending"
"Thanks so much for coming.","/ˈθæŋks ˈsoʊ ˈmətʃ ˈfɔɹ ˈkəmɪŋ/","https://audio.tatoeba.org/sentences/eng/4016619.mp3","pending"
"That is rather unexpected.","/ˈðæt ˈɪz ˈɹæðɝ ˌənɪkˈspɛktɪd/","https://audio.tatoeba.org/sentences/eng/1603.mp3","pending"
"That might have been true.","/ˈðæt ˈmaɪt ˈhæv ˈbɪn ˈtɹu/","https://audio.tatoeba.org/sentences/eng/42092.mp3","pending"
"That was quite impressive.","/ˈðæt ˈwɑz ˈkwaɪt ˌɪmˈpɹɛsɪv/","https://audio.tatoeba.org/sentences/eng/4500208.mp3","pending"
"That'll remain our secret.","/ˈðætəɫ ɹiˈmeɪn ˈaʊɝ ˈsikɹət/","https://audio.tatoeba.org/sentences/eng/3164463.mp3","pending"
"That's all I can tell you.","/ˈðæts ˈɔɫ ˈaɪ ˈkæn ˈtɛɫ ˈju/","https://audio.tatoeba.org/sentences/eng/3200326.mp3","pending"
"That's not the same thing.","/ˈðæts ˈnɑt ˈðə ˈseɪm ˈθɪŋ/","https://audio.tatoeba.org/sentences/eng/4494173.mp3","pending"
"That's the absolute truth.","/ˈðæts ˈðə ˈæbsəˌɫut ˈtɹuθ/","https://audio.tatoeba.org/sentences/eng/1812.mp3","pending"
"The alligator ate the dog.","/ˈðə ˈæɫəˌɡeɪtɝ ˈeɪt ˈðə ˈdɔɡ/","https://audio.tatoeba.org/sentences/eng/2784695.mp3","pending"
"The countdown has started.","/ˈðə ˈkaʊntˌdaʊn ˈhæz ˈstɑɹtɪd/","https://audio.tatoeba.org/sentences/eng/2841986.mp3","pending"
"The front door won't open.","/ˈðə ˈfɹənt ˈdɔɹ ˈwoʊnt ˈoʊpən/","https://audio.tatoeba.org/sentences/eng/2276878.mp3","pending"
"The men were all arrested.","/ˈðə ˈmɛn ˈwɝ ˈɔɫ ɝˈɛstɪd/","https://audio.tatoeba.org/sentences/eng/4529911.mp3","pending"
"The soldier gave his name.","/ˈðə ˈsoʊɫdʒɝ ˈɡeɪv ˈhɪz ˈneɪm/","https://audio.tatoeba.org/sentences/eng/44100.mp3","pending"
"The warnings were ignored.","/ˈðə ˈwɔɹnɪŋz ˈwɝ ˌɪɡˈnɔɹd/","https://audio.tatoeba.org/sentences/eng/4500191.mp3","pending"
"Their wedding is tomorrow.","/ˈðɛɹ ˈwɛdɪŋ ˈɪz təˈmɑˌɹoʊ/","https://audio.tatoeba.org/sentences/eng/492868.mp3","pending"
"There was not enough fuel.","/ˈðɛɹ ˈwɑz ˈnɑt iˈnəf ˈfjuəɫ/","https://audio.tatoeba.org/sentences/eng/806929.mp3","pending"
"There's no harm in asking.","/ˈðɛɹz ˈnoʊ ˈhɑɹm ˈɪn ˈæskɪŋ/","https://audio.tatoeba.org/sentences/eng/2663659.mp3","pending"
"There's something in here.","/ˈðɛɹz ˈsəmθɪŋ ˈɪn ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/1619689.mp3","pending"
"They are both in the room.","/ˈðeɪ ˈɑɹ ˈboʊθ ˈɪn ˈðə ˈɹum/","https://audio.tatoeba.org/sentences/eng/370726.mp3","pending"
"They don't want the truth.","/ˈðeɪ ˈdoʊn ˈwɑnt ˈðə ˈtɹuθ/","https://audio.tatoeba.org/sentences/eng/2278291.mp3","pending"
"They made us work all day.","/ˈðeɪ ˈmeɪd ˈəs ˈwɝk ˈɔɫ ˈdeɪ/","https://audio.tatoeba.org/sentences/eng/306729.mp3","pending"
"They were waiting for Tom.","/ˈðeɪ ˈwɝ ˈweɪtɪŋ ˈfɔɹ ˈtɑm/","https://audio.tatoeba.org/sentences/eng/3519673.mp3","pending"
"They're not going to stop.","/ˈðɛɹ ˈnɑt ˈɡoʊɪn ˈtu ˈstɑp/","https://audio.tatoeba.org/sentences/eng/2892169.mp3","pending"
"This house needs painting.","/ˈðɪs ˈhaʊs ˈnidz ˈpeɪntɪŋ/","https://audio.tatoeba.org/sentences/eng/60156.mp3","pending"
"This is a great apartment.","/ˈðɪs ˈɪz ˈeɪ ˈɡɹeɪt əˈpɑɹtmənt/","https://audio.tatoeba.org/sentences/eng/66822.mp3","pending"
"This is my younger sister.","/ˈðɪs ˈɪz ˈmaɪ ˈjəŋɡɝ ˈsɪstɝ/","https://audio.tatoeba.org/sentences/eng/3378980.mp3","pending"
"This just came in for you.","/ˈðɪs ˈdʒəst ˈkeɪm ˈɪn ˈfɔɹ ˈju/","https://audio.tatoeba.org/sentences/eng/3369965.mp3","pending"
"This room is large enough.","/ˈðɪs ˈɹum ˈɪz ˈɫɑɹdʒ iˈnəf/","https://audio.tatoeba.org/sentences/eng/57315.mp3","pending"
"This winter has been mild.","/ˈðɪs ˈwɪntɝ ˈhæz ˈbɪn ˈmaɪɫd/","https://audio.tatoeba.org/sentences/eng/57666.mp3","pending"
"Today is Independence Day.","/təˈdeɪ ˈɪz ˌɪndɪˈpɛndəns ˈdeɪ/","https://audio.tatoeba.org/sentences/eng/480228.mp3","pending"
"Tom and I'll be all right.","/ˈtɑm ˈænd ˈaɪɫ ˈbi ˈɔɫ ˈɹaɪt/","https://audio.tatoeba.org/sentences/eng/2644474.mp3","pending"
"Tom asked for forgiveness.","/ˈtɑm ˈæskt ˈfɔɹ fɝˈɡɪvnəs/","https://audio.tatoeba.org/sentences/eng/4495800.mp3","pending"
"Tom ate all the ice cream.","/ˈtɑm ˈeɪt ˈɔɫ ˈðə ˈaɪs ˈkɹim/","https://audio.tatoeba.org/sentences/eng/2544609.mp3","pending"
"Tom broke something again.","/ˈtɑm ˈbɹoʊk ˈsəmθɪŋ əˈɡeɪn/","https://audio.tatoeba.org/sentences/eng/4746174.mp3","pending"
"Tom can't control himself.","/ˈtɑm ˈkænt kənˈtɹoʊɫ hɪmˈsɛɫf/","https://audio.tatoeba.org/sentences/eng/1868436.mp3","pending"
"Tom certainly is eloquent.","/ˈtɑm ˈsɝtənɫi ˈɪz ˈɛɫəkwənt/","https://audio.tatoeba.org/sentences/eng/1095430.mp3","pending"
"Tom couldn't help smiling.","/ˈtɑm ˈkʊdən ˈhɛɫp ˈsmaɪɫɪŋ/","https://audio.tatoeba.org/sentences/eng/1095092.mp3","pending"
"Tom didn't break any laws.","/ˈtɑm ˈdɪdən ˈbɹeɪk ˈɛni ˈɫɔz/","https://audio.tatoeba.org/sentences/eng/2276865.mp3","pending"
"Tom didn't listen to Mary.","/ˈtɑm ˈdɪdən ˈɫɪsən ˈtu ˈmɛɹi/","https://audio.tatoeba.org/sentences/eng/2276863.mp3","pending"
"Tom died in a plane crash.","/ˈtɑm ˈdaɪd ˈɪn ˈeɪ ˈpɫeɪn ˈkɹæʃ/","https://audio.tatoeba.org/sentences/eng/1026253.mp3","pending"
"Tom doesn't have any cats.","/ˈtɑm ˈdəzən ˈhæv ˈɛni ˈkæts/","https://audio.tatoeba.org/sentences/eng/2789264.mp3","pending"
"Tom doesn't make mistakes.","/ˈtɑm ˈdəzən ˈmeɪk mɪˈsteɪks/","https://audio.tatoeba.org/sentences/eng/2269371.mp3","pending"
"Tom doesn't seem too busy.","/ˈtɑm ˈdəzən ˈsim ˈtu ˈbɪzi/","https://audio.tatoeba.org/sentences/eng/2644436.mp3","pending"
"Tom ended in second place.","/ˈtɑm ˈɛndəd ˈɪn ˈsɛkənd ˈpɫeɪs/","https://audio.tatoeba.org/sentences/eng/1493537.mp3","pending"
"Tom gave Mary a thumbs up.","/ˈtɑm ˈɡeɪv ˈmɛɹi ˈeɪ ˈθəmz ˈəp/","https://audio.tatoeba.org/sentences/eng/2956758.mp3","pending"
"Tom gets off work at 5:00.","/ˈtɑm ˈɡɛts ˈɔf ˈwɝk ˈæt 500/","https://audio.tatoeba.org/sentences/eng/1094008.mp3","pending"
"Tom got up from the couch.","/ˈtɑm ˈɡɑt ˈəp ˈfɹəm ˈðə ˈkaʊtʃ/","https://audio.tatoeba.org/sentences/eng/2644418.mp3","pending"
"Tom has a beautiful voice.","/ˈtɑm ˈhæz ˈeɪ ˈbjutəfəɫ ˈvɔɪs/","https://audio.tatoeba.org/sentences/eng/3403365.mp3","pending"
"Tom has a very high fever.","/ˈtɑm ˈhæz ˈeɪ ˈvɛɹi ˈhaɪ ˈfivɝ/","https://audio.tatoeba.org/sentences/eng/4666141.mp3","pending"
"Tom has been out of touch.","/ˈtɑm ˈhæz ˈbɪn ˈaʊt ˈəv ˈtətʃ/","https://audio.tatoeba.org/sentences/eng/3405234.mp3","pending"
"Tom has lots of furniture.","/ˈtɑm ˈhæz ˈɫɑts ˈəv ˈfɝnɪtʃɝ/","https://audio.tatoeba.org/sentences/eng/2400176.mp3","pending"
"Tom has to look for a job.","/ˈtɑm ˈhæz ˈtu ˈɫʊk ˈfɔɹ ˈeɪ ˈdʒɑb/","https://audio.tatoeba.org/sentences/eng/1025265.mp3","pending"
"Tom heard a strange noise.","/ˈtɑm ˈhɝd ˈeɪ ˈstɹeɪndʒ ˈnɔɪz/","https://audio.tatoeba.org/sentences/eng/2713350.mp3","pending"
"Tom is a really good cook.","/ˈtɑm ˈɪz ˈeɪ ˈɹiɫi ˈɡʊd ˈkʊk/","https://audio.tatoeba.org/sentences/eng/3431202.mp3","pending"
"Tom is almost ready to go.","/ˈtɑm ˈɪz ˈɔɫˌmoʊst ˈɹɛdi ˈtu ˈɡoʊ/","https://audio.tatoeba.org/sentences/eng/2644397.mp3","pending"
"Tom is asleep in his room.","/ˈtɑm ˈɪz əˈsɫip ˈɪn ˈhɪz ˈɹum/","https://audio.tatoeba.org/sentences/eng/2492491.mp3","pending"
"Tom is brushing his teeth.","/ˈtɑm ˈɪz ˈbɹəʃɪŋ ˈhɪz ˈtiθ/","https://audio.tatoeba.org/sentences/eng/1660877.mp3","pending"
"Tom is growing a mustache.","/ˈtɑm ˈɪz ˈɡɹoʊɪŋ ˈeɪ ˈməsˌtæʃ/","https://audio.tatoeba.org/sentences/eng/37149.mp3","pending"
"Tom is just being helpful.","/ˈtɑm ˈɪz ˈdʒəst ˈbiɪŋ ˈhɛɫpfəɫ/","https://audio.tatoeba.org/sentences/eng/3023637.mp3","pending"
"Tom is not a happy person.","/ˈtɑm ˈɪz ˈnɑt ˈeɪ ˈhæpi ˈpɝsən/","https://audio.tatoeba.org/sentences/eng/2044624.mp3","pending"
"Tom is quite enterprising.","/ˈtɑm ˈɪz ˈkwaɪt ˈɛnɝˌpɹaɪzɪŋ/","https://audio.tatoeba.org/sentences/eng/3724011.mp3","pending"
"Tom is teaching me French.","/ˈtɑm ˈɪz ˈtitʃɪŋ ˈmi ˈfɹɛntʃ/","https://audio.tatoeba.org/sentences/eng/4700107.mp3","pending"
"Tom is unfit for that job.","/ˈtɑm ˈɪz ənˈfɪt ˈfɔɹ ˈðæt ˈdʒɑb/","https://audio.tatoeba.org/sentences/eng/1024792.mp3","pending"
"Tom is wearing headphones.","/ˈtɑm ˈɪz ˈwɛɹɪŋ ˈhɛdˌfoʊnz/","https://audio.tatoeba.org/sentences/eng/2273629.mp3","pending"
"Tom isn't going to change.","/ˈtɑm ˈɪzən ˈɡoʊɪn ˈtu ˈtʃeɪndʒ/","https://audio.tatoeba.org/sentences/eng/3001266.mp3","pending"
"Tom killed his own father.","/ˈtɑm ˈkɪɫd ˈhɪz ˈoʊn ˈfɑðɝ/","https://audio.tatoeba.org/sentences/eng/3023530.mp3","pending"
"Tom knows a lot about you.","/ˈtɑm ˈnoʊz ˈeɪ ˈɫɑt əˈbaʊt ˈju/","https://audio.tatoeba.org/sentences/eng/3818116.mp3","pending"
"Tom left in early October.","/ˈtɑm ˈɫɛft ˈɪn ˈɝɫi ɑkˈtoʊbɝ/","https://audio.tatoeba.org/sentences/eng/3735485.mp3","pending"
"Tom looked a bit sheepish.","/ˈtɑm ˈɫʊkt ˈeɪ ˈbɪt ˈʃipɪʃ/","https://audio.tatoeba.org/sentences/eng/3121666.mp3","pending"
"Tom looks older than Mary.","/ˈtɑm ˈɫʊks ˈoʊɫdɝ ˈðæn ˈmɛɹi/","https://audio.tatoeba.org/sentences/eng/2945609.mp3","pending"
"Tom might be a vegetarian.","/ˈtɑm ˈmaɪt ˈbi ˈeɪ ˌvɛdʒəˈtɛˌɹiən/","https://audio.tatoeba.org/sentences/eng/3734739.mp3","pending"
"Tom moved a little closer.","/ˈtɑm ˈmuvd ˈeɪ ˈɫɪtəɫ ˈkɫoʊsɝ/","https://audio.tatoeba.org/sentences/eng/2544559.mp3","pending"
"Tom never sings in public.","/ˈtɑm ˈnɛvɝ ˈsɪŋz ˈɪn ˈpəbɫɪk/","https://audio.tatoeba.org/sentences/eng/1093187.mp3","pending"
"Tom passed away yesterday.","/ˈtɑm ˈpæst əˈweɪ ˈjɛstɝˌdeɪ/","https://audio.tatoeba.org/sentences/eng/4501347.mp3","pending"
"Tom pulled off Mary's wig.","/ˈtɑm ˈpʊɫd ˈɔf ˈmɛɹiz ˈwɪɡ/","https://audio.tatoeba.org/sentences/eng/2644345.mp3","pending"
"Tom recently changed jobs.","/ˈtɑm ˈɹisənɫi ˈtʃeɪndʒd ˈdʒɑbz/","https://audio.tatoeba.org/sentences/eng/4496415.mp3","pending"
"Tom said he couldn't wait.","/ˈtɑm ˈsɛd ˈhi ˈkʊdən ˈweɪt/","https://audio.tatoeba.org/sentences/eng/4666103.mp3","pending"
"Tom said you needed a job.","/ˈtɑm ˈsɛd ˈju ˈnidəd ˈeɪ ˈdʒɑb/","https://audio.tatoeba.org/sentences/eng/2644332.mp3","pending"
"Tom sat down on the couch.","/ˈtɑm ˈsæt ˈdaʊn ˈɑn ˈðə ˈkaʊtʃ/","https://audio.tatoeba.org/sentences/eng/1867943.mp3","pending"
"Tom seldom eats breakfast.","/ˈtɑm ˈsɛɫdəm ˈits ˈbɹɛkfəst/","https://audio.tatoeba.org/sentences/eng/3154712.mp3","pending"
"Tom should've stayed home.","/ˈtɑm ˈʃʊdəv ˈsteɪd ˈhoʊm/","https://audio.tatoeba.org/sentences/eng/4846682.mp3","pending"
"Tom slammed the door shut.","/ˈtɑm ˈsɫæmd ˈðə ˈdɔɹ ˈʃət/","https://audio.tatoeba.org/sentences/eng/2644322.mp3","pending"
"Tom still has a job to do.","/ˈtɑm ˈstɪɫ ˈhæz ˈeɪ ˈdʒɑb ˈtu ˈdu/","https://audio.tatoeba.org/sentences/eng/3431261.mp3","pending"
"Tom threatened to kill me.","/ˈtɑm ˈθɹɛtənd ˈtu ˈkɪɫ ˈmi/","https://audio.tatoeba.org/sentences/eng/3096001.mp3","pending"
"Tom told me to head north.","/ˈtɑm ˈtoʊɫd ˈmi ˈtu ˈhɛd ˈnɔɹθ/","https://audio.tatoeba.org/sentences/eng/3200164.mp3","pending"
"Tom told us all about you.","/ˈtɑm ˈtoʊɫd ˈəs ˈɔɫ əˈbaʊt ˈju/","https://audio.tatoeba.org/sentences/eng/3200155.mp3","pending"
"Tom typed in the password.","/ˈtɑm ˈtaɪpt ˈɪn ˈðə ˈpæsˌwɝd/","https://audio.tatoeba.org/sentences/eng/1867820.mp3","pending"
"Tom walked into his house.","/ˈtɑm ˈwɔkt ˈɪntu ˈhɪz ˈhaʊs/","https://audio.tatoeba.org/sentences/eng/2644299.mp3","pending"
"Tom wants me to help Mary.","/ˈtɑm ˈwɑnts ˈmi ˈtu ˈhɛɫp ˈmɛɹi/","https://audio.tatoeba.org/sentences/eng/2821468.mp3","pending"
"Tom was a little homesick.","/ˈtɑm ˈwɑz ˈeɪ ˈɫɪtəɫ ˈhoʊmˌsɪk/","https://audio.tatoeba.org/sentences/eng/1092448.mp3","pending"
"Tom was brutally murdered.","/ˈtɑm ˈwɑz ˈbɹutəɫi ˈmɝdɝd/","https://audio.tatoeba.org/sentences/eng/2273679.mp3","pending"
"Tom was in Boston in 2003.","/ˈtɑm ˈwɑz ˈɪn ˈbɑstən ˈɪn 2003/","https://audio.tatoeba.org/sentences/eng/2642852.mp3","pending"
"Tom was starving to death.","/ˈtɑm ˈwɑz ˈstɑɹvɪŋ ˈtu ˈdɛθ/","https://audio.tatoeba.org/sentences/eng/1140931.mp3","pending"
"Tom was very proud of you.","/ˈtɑm ˈwɑz ˈvɛɹi ˈpɹaʊd ˈəv ˈju/","https://audio.tatoeba.org/sentences/eng/2958677.mp3","pending"
"Tom went to Boston by bus.","/ˈtɑm ˈwɛnt ˈtu ˈbɑstən ˈbaɪ ˈbəs/","https://audio.tatoeba.org/sentences/eng/3023278.mp3","pending"
"Tom will know what to say.","/ˈtɑm ˈwɪɫ ˈnoʊ ˈhwət ˈtu ˈseɪ/","https://audio.tatoeba.org/sentences/eng/2713341.mp3","pending"
"Tom won't understand this.","/ˈtɑm ˈwoʊnt ˌəndɝˈstænd ˈðɪs/","https://audio.tatoeba.org/sentences/eng/2272510.mp3","pending"
"Tom yelled over the music.","/ˈtɑm ˈjɛɫd ˈoʊvɝ ˈðə ˈmjuzɪk/","https://audio.tatoeba.org/sentences/eng/2544508.mp3","pending"
"Tom's not happy with that.","/ˈtɑmz ˈnɑt ˈhæpi ˈwɪð ˈðæt/","https://audio.tatoeba.org/sentences/eng/2544504.mp3","pending"
"Turn on the light, please.","/ˈtɝn ˈɑn ˈðə ˈɫaɪt ˈpɫiz/","https://audio.tatoeba.org/sentences/eng/38817.mp3","pending"
"We agree to your proposal.","/ˈwi əˈɡɹi ˈtu ˈjɔɹ pɹəˈpoʊzəɫ/","https://audio.tatoeba.org/sentences/eng/2644259.mp3","pending"
"We all miss you very much.","/ˈwi ˈɔɫ ˈmɪs ˈju ˈvɛɹi ˈmətʃ/","https://audio.tatoeba.org/sentences/eng/18054.mp3","pending"
"We can save you some time.","/ˈwi ˈkæn ˈseɪv ˈju ˈsəm ˈtaɪm/","https://audio.tatoeba.org/sentences/eng/3241662.mp3","pending"
"We didn't complain at all.","/ˈwi ˈdɪdən kəmˈpɫeɪn ˈæt ˈɔɫ/","https://audio.tatoeba.org/sentences/eng/4793005.mp3","pending"
"We have a big supermarket.","/ˈwi ˈhæv ˈeɪ ˈbɪɡ ˈsupɝˌmɑɹkɪt/","https://audio.tatoeba.org/sentences/eng/275490.mp3","pending"
"We have all kinds of time.","/ˈwi ˈhæv ˈɔɫ ˈkaɪndz ˈəv ˈtaɪm/","https://audio.tatoeba.org/sentences/eng/263972.mp3","pending"
"We have to stick together.","/ˈwi ˈhæv ˈtu ˈstɪk təˈɡɛðɝ/","https://audio.tatoeba.org/sentences/eng/3178433.mp3","pending"
"We love each other, right?","/ˈwi ˈɫəv ˈitʃ ˈəðɝ ˈɹaɪt/","https://audio.tatoeba.org/sentences/eng/3738696.mp3","pending"
"We need three more chairs.","/ˈwi ˈnid ˈθɹi ˈmɔɹ ˈtʃɛɹz/","https://audio.tatoeba.org/sentences/eng/2644251.mp3","pending"
"We still have to tell Tom.","/ˈwi ˈstɪɫ ˈhæv ˈtu ˈtɛɫ ˈtɑm/","https://audio.tatoeba.org/sentences/eng/3200150.mp3","pending"
"We study French at school.","/ˈwi ˈstədi ˈfɹɛntʃ ˈæt ˈskuɫ/","https://audio.tatoeba.org/sentences/eng/4666089.mp3","pending"
"We'll be back before dark.","/ˈwiɫ ˈbi ˈbæk ˌbiˈfɔɹ ˈdɑɹk/","https://audio.tatoeba.org/sentences/eng/4666088.mp3","pending"
"We'll need to talk to Tom.","/ˈwiɫ ˈnid ˈtu ˈtɔk ˈtu ˈtɑm/","https://audio.tatoeba.org/sentences/eng/3181397.mp3","pending"
"We're going to need water.","/ˈwɝ ˈɡoʊɪn ˈtu ˈnid ˈwɔtɝ/","https://audio.tatoeba.org/sentences/eng/3310762.mp3","pending"
"We're off to a good start.","/ˈwɝ ˈɔf ˈtu ˈeɪ ˈɡʊd ˈstɑɹt/","https://audio.tatoeba.org/sentences/eng/2644240.mp3","pending"
"We've been down that road.","/ˈwiv ˈbɪn ˈdaʊn ˈðæt ˈɹoʊd/","https://audio.tatoeba.org/sentences/eng/3310039.mp3","pending"
"We've only got three days.","/ˈwiv ˈoʊnɫi ˈɡɑt ˈθɹi ˈdeɪz/","https://audio.tatoeba.org/sentences/eng/3310232.mp3","pending"
"What am I going to do now?","/ˈhwət ˈæm ˈaɪ ˈɡoʊɪn ˈtu ˈdu ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/3395902.mp3","pending"
"What are you going to say?","/ˈhwət ˈɑɹ ˈju ˈɡoʊɪn ˈtu ˈseɪ/","https://audio.tatoeba.org/sentences/eng/2892480.mp3","pending"
"What country are you from?","/ˈhwət ˈkəntɹi ˈɑɹ ˈju ˈfɹəm/","https://audio.tatoeba.org/sentences/eng/679856.mp3","pending"
"What did you have in mind?","/ˈhwət ˈdɪd ˈju ˈhæv ˈɪn ˈmaɪnd/","https://audio.tatoeba.org/sentences/eng/2644226.mp3","pending"
"What do you know about it?","/ˈhwət ˈdu ˈju ˈnoʊ əˈbaʊt ˈɪt/","https://audio.tatoeba.org/sentences/eng/2892536.mp3","pending"
"What do you want this for?","/ˈhwət ˈdu ˈju ˈwɑnt ˈðɪs ˈfɔɹ/","https://audio.tatoeba.org/sentences/eng/3428429.mp3","pending"
"What does he intend to do?","/ˈhwət ˈdəz ˈhi ˌɪnˈtɛnd ˈtu ˈdu/","https://audio.tatoeba.org/sentences/eng/2080037.mp3","pending"
"What floor do you live on?","/ˈhwət ˈfɫɔɹ ˈdu ˈju ˈɫaɪv ˈɑn/","https://audio.tatoeba.org/sentences/eng/1169896.mp3","pending"
"What have they been doing?","/ˈhwət ˈhæv ˈðeɪ ˈbɪn ˈduɪŋ/","https://audio.tatoeba.org/sentences/eng/2644219.mp3","pending"
"What is the exchange rate?","/ˈhwət ˈɪz ˈðə ɪksˈtʃeɪndʒ ˈɹeɪt/","https://audio.tatoeba.org/sentences/eng/464594.mp3","pending"
