transcript,audio_url,difficulty
"Why are you all laughing?","https://audio.tatoeba.org/sentences/eng/3554427.mp3","pending"
"Why aren't you answering?","https://audio.tatoeba.org/sentences/eng/1805480.mp3","pending"
"Why did you buy a flower?","https://audio.tatoeba.org/sentences/eng/989676.mp3","pending"
"Why did you get so angry?","https://audio.tatoeba.org/sentences/eng/36394.mp3","pending"
"Why didn't you tell them?","https://audio.tatoeba.org/sentences/eng/2281857.mp3","pending"
"Why don't we go sit down?","https://audio.tatoeba.org/sentences/eng/3222994.mp3","pending"
"Why don't you leave town?","https://audio.tatoeba.org/sentences/eng/2210845.mp3","pending"
"Why not give us a chance?","https://audio.tatoeba.org/sentences/eng/3151148.mp3","pending"
"Will Tom want to do that?","https://audio.tatoeba.org/sentences/eng/4497843.mp3","pending"
"Won't you have some cake?","https://audio.tatoeba.org/sentences/eng/62650.mp3","pending"
"Would you like to see it?","https://audio.tatoeba.org/sentences/eng/1920442.mp3","pending"
"Wouldn't you like to eat?","https://audio.tatoeba.org/sentences/eng/419692.mp3","pending"
"You aren't in any danger.","https://audio.tatoeba.org/sentences/eng/2954399.mp3","pending"
"You can dance, can't you?","https://audio.tatoeba.org/sentences/eng/69890.mp3","pending"
"You can use my car today.","https://audio.tatoeba.org/sentences/eng/243029.mp3","pending"
"You can't just walk away.","https://audio.tatoeba.org/sentences/eng/3360315.mp3","pending"
"You don't have the right.","https://audio.tatoeba.org/sentences/eng/2283646.mp3","pending"
"You don't have to eat it.","https://audio.tatoeba.org/sentences/eng/435767.mp3","pending"
"You don't look very good.","https://audio.tatoeba.org/sentences/eng/2283665.mp3","pending"
"You have a bright future.","https://audio.tatoeba.org/sentences/eng/17496.mp3","pending"
"You have to come with us.","https://audio.tatoeba.org/sentences/eng/3178366.mp3","pending"
"You know that isn't true.","https://audio.tatoeba.org/sentences/eng/2644637.mp3","pending"
"You may change your mind.","https://audio.tatoeba.org/sentences/eng/3356354.mp3","pending"
"You must be very excited.","https://audio.tatoeba.org/sentences/eng/2644631.mp3","pending"
"You need to listen to me.","https://audio.tatoeba.org/sentences/eng/2644628.mp3","pending"
"You opened the wrong box.","https://audio.tatoeba.org/sentences/eng/2644626.mp3","pending"
"You said you didn't care.","https://audio.tatoeba.org/sentences/eng/2283698.mp3","pending"
"You should pay attention.","https://audio.tatoeba.org/sentences/eng/3185834.mp3","pending"
"You should've trusted me.","https://audio.tatoeba.org/sentences/eng/2718564.mp3","pending"
"You were a teenager then.","https://audio.tatoeba.org/sentences/eng/2644617.mp3","pending"
"You'll do as you're told.","https://audio.tatoeba.org/sentences/eng/3200051.mp3","pending"
"You'll regret doing this.","https://audio.tatoeba.org/sentences/eng/3819843.mp3","pending"
"You're going to do great.","https://audio.tatoeba.org/sentences/eng/3354914.mp3","pending"
"You're no friend of mine.","https://audio.tatoeba.org/sentences/eng/2644609.mp3","pending"
"You're the reason I came.","https://audio.tatoeba.org/sentences/eng/2920875.mp3","pending"
"You've brightened my day.","https://audio.tatoeba.org/sentences/eng/2955089.mp3","pending"
"You've slept a long time.","https://audio.tatoeba.org/sentences/eng/2545031.mp3","pending"
"Your flight was canceled.","https://audio.tatoeba.org/sentences/eng/3825911.mp3","pending"
"A fork fell off the table.","https://audio.tatoeba.org/sentences/eng/34388.mp3","pending"
"All's well that ends well.","https://audio.tatoeba.org/sentences/eng/266387.mp3","pending"
"Are these all Tom's books?","https://audio.tatoeba.org/sentences/eng/3719722.mp3","pending"
"Are you calling me a liar?","https://audio.tatoeba.org/sentences/eng/2673500.mp3","pending"
"Are you going to use that?","https://audio.tatoeba.org/sentences/eng/4487400.mp3","pending"
"Are you ready for dessert?","https://audio.tatoeba.org/sentences/eng/4016458.mp3","pending"
"Are you sure Tom is alone?","https://audio.tatoeba.org/sentences/eng/2208474.mp3","pending"
"Aren't you coming with us?","https://audio.tatoeba.org/sentences/eng/3096315.mp3","pending"
"Breathe through your nose.","https://audio.tatoeba.org/sentences/eng/4666280.mp3","pending"
"Bring me something to eat.","https://audio.tatoeba.org/sentences/eng/25074.mp3","pending"
"Can I sleep on your couch?","https://audio.tatoeba.org/sentences/eng/3178009.mp3","pending"
"Can we do it another time?","https://audio.tatoeba.org/sentences/eng/3328462.mp3","pending"
"Can you describe it to me?","https://audio.tatoeba.org/sentences/eng/3328513.mp3","pending"
"Can you speak French, too?","https://audio.tatoeba.org/sentences/eng/2451598.mp3","pending"
"Choose whichever you want.","https://audio.tatoeba.org/sentences/eng/37994.mp3","pending"
"Come on, pick up the pace.","https://audio.tatoeba.org/sentences/eng/2644594.mp3","pending"
"Could it have been murder?","https://audio.tatoeba.org/sentences/eng/4666276.mp3","pending"
"Did he tell you the truth?","https://audio.tatoeba.org/sentences/eng/288746.mp3","pending"
"Did Tom tell you anything?","https://audio.tatoeba.org/sentences/eng/3200366.mp3","pending"
"Did you ask Tom for money?","https://audio.tatoeba.org/sentences/eng/3415165.mp3","pending"
"Did you give Tom that dog?","https://audio.tatoeba.org/sentences/eng/3151579.mp3","pending"
"Did you see anybody there?","https://audio.tatoeba.org/sentences/eng/51001.mp3","pending"
"Didn't you order red wine?","https://audio.tatoeba.org/sentences/eng/2269282.mp3","pending"
"Do I have to pay you back?","https://audio.tatoeba.org/sentences/eng/3185837.mp3","pending"
"Do you eat rice every day?","https://audio.tatoeba.org/sentences/eng/4049106.mp3","pending"
"Do you have a reservation?","https://audio.tatoeba.org/sentences/eng/54308.mp3","pending"
"Do you have any day tours?","https://audio.tatoeba.org/sentences/eng/73082.mp3","pending"
"Do you have today's paper?","https://audio.tatoeba.org/sentences/eng/2644584.mp3","pending"
"Do you know what happened?","https://audio.tatoeba.org/sentences/eng/25167.mp3","pending"
"Do you know where he went?","https://audio.tatoeba.org/sentences/eng/283222.mp3","pending"
"Do you like rock and roll?","https://audio.tatoeba.org/sentences/eng/3573735.mp3","pending"
"Do you really want to win?","https://audio.tatoeba.org/sentences/eng/2156322.mp3","pending"
"Do you think I don't care?","https://audio.tatoeba.org/sentences/eng/2395967.mp3","pending"
"Do you think you're funny?","https://audio.tatoeba.org/sentences/eng/2748657.mp3","pending"
"Do you want me to ask Tom?","https://audio.tatoeba.org/sentences/eng/2012400.mp3","pending"
"Do you want to go with us?","https://audio.tatoeba.org/sentences/eng/3738560.mp3","pending"
"Does Tom have an attorney?","https://audio.tatoeba.org/sentences/eng/2644574.mp3","pending"
"Don't cancel anything yet.","https://audio.tatoeba.org/sentences/eng/2270334.mp3","pending"
"Don't get too comfortable.","https://audio.tatoeba.org/sentences/eng/1860469.mp3","pending"
"Don't let Tom fall asleep.","https://audio.tatoeba.org/sentences/eng/4666271.mp3","pending"
"Don't talk to me that way.","https://audio.tatoeba.org/sentences/eng/2987886.mp3","pending"
"Don't touch that doorknob.","https://audio.tatoeba.org/sentences/eng/2261622.mp3","pending"
"Don't worry. I'm a doctor.","https://audio.tatoeba.org/sentences/eng/2275362.mp3","pending"
"Don't you worry about Tom?","https://audio.tatoeba.org/sentences/eng/2275421.mp3","pending"
"Even I can't believe that.","https://audio.tatoeba.org/sentences/eng/327660.mp3","pending"
"Everybody wanted Tom dead.","https://audio.tatoeba.org/sentences/eng/2261236.mp3","pending"
"Everyone, please be quiet.","https://audio.tatoeba.org/sentences/eng/435748.mp3","pending"
"Express your idea clearly.","https://audio.tatoeba.org/sentences/eng/17169.mp3","pending"
"Give it a couple of weeks.","https://audio.tatoeba.org/sentences/eng/3151568.mp3","pending"
"Hang on till I get to you.","https://audio.tatoeba.org/sentences/eng/246491.mp3","pending"
"Has anyone seen the paste?","https://audio.tatoeba.org/sentences/eng/2820999.mp3","pending"
"Have you been busy lately?","https://audio.tatoeba.org/sentences/eng/3630174.mp3","pending"
"Have you ever seen a wolf?","https://audio.tatoeba.org/sentences/eng/241867.mp3","pending"
"Haven't I suffered enough?","https://audio.tatoeba.org/sentences/eng/3738081.mp3","pending"
"He can speak Russian, too.","https://audio.tatoeba.org/sentences/eng/435646.mp3","pending"
"He drank himself to death.","https://audio.tatoeba.org/sentences/eng/293852.mp3","pending"
"He goes to school on foot.","https://audio.tatoeba.org/sentences/eng/288249.mp3","pending"
"He had a traffic accident.","https://audio.tatoeba.org/sentences/eng/652211.mp3","pending"
"He overslept this morning.","https://audio.tatoeba.org/sentences/eng/418873.mp3","pending"
"He sat up late last night.","https://audio.tatoeba.org/sentences/eng/296949.mp3","pending"
"He took over the business.","https://audio.tatoeba.org/sentences/eng/290534.mp3","pending"
"He was listening to music.","https://audio.tatoeba.org/sentences/eng/294205.mp3","pending"
"He went there on business.","https://audio.tatoeba.org/sentences/eng/297019.mp3","pending"
"He's almost as tall as me.","https://audio.tatoeba.org/sentences/eng/33295.mp3","pending"
"He's sleeping like a baby.","https://audio.tatoeba.org/sentences/eng/2089.mp3","pending"
"Hey, give that back to me.","https://audio.tatoeba.org/sentences/eng/3151416.mp3","pending"
"How are we doing for time?","https://audio.tatoeba.org/sentences/eng/4115275.mp3","pending"
"How did you find that out?","https://audio.tatoeba.org/sentences/eng/3738777.mp3","pending"
"How do I get one of those?","https://audio.tatoeba.org/sentences/eng/3168257.mp3","pending"
"How is this even possible?","https://audio.tatoeba.org/sentences/eng/2984152.mp3","pending"
"How many apples are there?","https://audio.tatoeba.org/sentences/eng/1164076.mp3","pending"
"How many cats do you have?","https://audio.tatoeba.org/sentences/eng/4129982.mp3","pending"
"How much sugar do you use?","https://audio.tatoeba.org/sentences/eng/243593.mp3","pending"
"How old do you think I am?","https://audio.tatoeba.org/sentences/eng/256425.mp3","pending"
"I accepted his invitation.","https://audio.tatoeba.org/sentences/eng/260678.mp3","pending"
"I am not getting involved.","https://audio.tatoeba.org/sentences/eng/953361.mp3","pending"
"I am through with my work.","https://audio.tatoeba.org/sentences/eng/245384.mp3","pending"
"I believe Tom is innocent.","https://audio.tatoeba.org/sentences/eng/2294006.mp3","pending"
"I bet you didn't drink it.","https://audio.tatoeba.org/sentences/eng/2290266.mp3","pending"
"I can deliver that to Tom.","https://audio.tatoeba.org/sentences/eng/2300652.mp3","pending"
"I can't add anything else.","https://audio.tatoeba.org/sentences/eng/436477.mp3","pending"
"I can't decide what to do.","https://audio.tatoeba.org/sentences/eng/2835741.mp3","pending"
"I can't explain it either.","https://audio.tatoeba.org/sentences/eng/1452.mp3","pending"
"I can't lift my right arm.","https://audio.tatoeba.org/sentences/eng/27046.mp3","pending"
"I can't see what you mean.","https://audio.tatoeba.org/sentences/eng/17235.mp3","pending"
"I can't think of his name.","https://audio.tatoeba.org/sentences/eng/321925.mp3","pending"
"I couldn't do that to you.","https://audio.tatoeba.org/sentences/eng/2308213.mp3","pending"
"I didn't do it on purpose.","https://audio.tatoeba.org/sentences/eng/436507.mp3","pending"
"I didn't know where to go.","https://audio.tatoeba.org/sentences/eng/888599.mp3","pending"
"I didn't sleep last night.","https://audio.tatoeba.org/sentences/eng/2275935.mp3","pending"
"I do not watch television.","https://audio.tatoeba.org/sentences/eng/255121.mp3","pending"
"I don't care how you vote.","https://audio.tatoeba.org/sentences/eng/2361131.mp3","pending"
"I don't find this amusing.","https://audio.tatoeba.org/sentences/eng/3165802.mp3","pending"
"I don't have a girlfriend.","https://audio.tatoeba.org/sentences/eng/1970225.mp3","pending"
"I don't know my neighbors.","https://audio.tatoeba.org/sentences/eng/2276073.mp3","pending"
"I don't know what this is.","https://audio.tatoeba.org/sentences/eng/2096051.mp3","pending"
"I don't like men like him.","https://audio.tatoeba.org/sentences/eng/402982.mp3","pending"
"I don't mean you any harm.","https://audio.tatoeba.org/sentences/eng/2361352.mp3","pending"
"I don't see them anywhere.","https://audio.tatoeba.org/sentences/eng/2276199.mp3","pending"
"I don't want any crackers.","https://audio.tatoeba.org/sentences/eng/2012417.mp3","pending"
"I don't want that anymore.","https://audio.tatoeba.org/sentences/eng/578777.mp3","pending"
"I don't want to lose face.","https://audio.tatoeba.org/sentences/eng/2033191.mp3","pending"
"I don't want you to worry.","https://audio.tatoeba.org/sentences/eng/2012439.mp3","pending"
"I feel a lot better today.","https://audio.tatoeba.org/sentences/eng/2325973.mp3","pending"
"I forgot to lock the door.","https://audio.tatoeba.org/sentences/eng/2644115.mp3","pending"
"I got everything I wanted.","https://audio.tatoeba.org/sentences/eng/2484981.mp3","pending"
"I had a good night's rest.","https://audio.tatoeba.org/sentences/eng/256104.mp3","pending"
"I had him repair my watch.","https://audio.tatoeba.org/sentences/eng/1300111.mp3","pending"
"I have a high temperature.","https://audio.tatoeba.org/sentences/eng/388564.mp3","pending"
"I have a surprise for you.","https://audio.tatoeba.org/sentences/eng/237681.mp3","pending"
"I have low blood pressure.","https://audio.tatoeba.org/sentences/eng/257206.mp3","pending"
"I have something of yours.","https://audio.tatoeba.org/sentences/eng/2062855.mp3","pending"
"I have to go to a meeting.","https://audio.tatoeba.org/sentences/eng/2360522.mp3","pending"
"I haven't eaten lunch yet.","https://audio.tatoeba.org/sentences/eng/32579.mp3","pending"
"I hope they appreciate it.","https://audio.tatoeba.org/sentences/eng/2360890.mp3","pending"
"I invited him to my house.","https://audio.tatoeba.org/sentences/eng/260929.mp3","pending"
"I just need a little help.","https://audio.tatoeba.org/sentences/eng/2372804.mp3","pending"
"I know how special Tom is.","https://audio.tatoeba.org/sentences/eng/2375924.mp3","pending"
"I know what it looks like.","https://audio.tatoeba.org/sentences/eng/2376293.mp3","pending"
"I know what Tom was doing.","https://audio.tatoeba.org/sentences/eng/3330556.mp3","pending"
"I know you don't trust us.","https://audio.tatoeba.org/sentences/eng/2361633.mp3","pending"
"I like studying languages.","https://audio.tatoeba.org/sentences/eng/2784248.mp3","pending"
"I may be able to help you.","https://audio.tatoeba.org/sentences/eng/2973746.mp3","pending"
"I must have caught a cold.","https://audio.tatoeba.org/sentences/eng/319770.mp3","pending"
"I need to stretch my legs.","https://audio.tatoeba.org/sentences/eng/1745638.mp3","pending"
"I need to take Monday off.","https://audio.tatoeba.org/sentences/eng/2387745.mp3","pending"
"I pretended to be working.","https://audio.tatoeba.org/sentences/eng/2482785.mp3","pending"
"I question your sincerity.","https://audio.tatoeba.org/sentences/eng/2389910.mp3","pending"
"I remember Tom quite well.","https://audio.tatoeba.org/sentences/eng/3734343.mp3","pending"
"I saw him enter the store.","https://audio.tatoeba.org/sentences/eng/284034.mp3","pending"
"I shouldn't have taken it.","https://audio.tatoeba.org/sentences/eng/2406511.mp3","pending"
"I stopped drinking coffee.","https://audio.tatoeba.org/sentences/eng/1488821.mp3","pending"
"I swim every chance I get.","https://audio.tatoeba.org/sentences/eng/2952455.mp3","pending"
"I think that it's too big.","https://audio.tatoeba.org/sentences/eng/808672.mp3","pending"
"I think that you're right.","https://audio.tatoeba.org/sentences/eng/1098794.mp3","pending"
"I think Tom dyes his hair.","https://audio.tatoeba.org/sentences/eng/3368859.mp3","pending"
"I think we have a problem.","https://audio.tatoeba.org/sentences/eng/2408422.mp3","pending"
"I think you look like Tom.","https://audio.tatoeba.org/sentences/eng/2408611.mp3","pending"
"I thought Tom had retired.","https://audio.tatoeba.org/sentences/eng/4398135.mp3","pending"
"I thought we were friends.","https://audio.tatoeba.org/sentences/eng/2544998.mp3","pending"
"I told you Tom was hungry.","https://audio.tatoeba.org/sentences/eng/2644547.mp3","pending"
"I used to like folk music.","https://audio.tatoeba.org/sentences/eng/2544974.mp3","pending"
"I want to be an astronaut.","https://audio.tatoeba.org/sentences/eng/2175947.mp3","pending"
"I want to shake your hand.","https://audio.tatoeba.org/sentences/eng/2033200.mp3","pending"
"I want you to sing a song.","https://audio.tatoeba.org/sentences/eng/252751.mp3","pending"
"I was barely able to work.","https://audio.tatoeba.org/sentences/eng/33276.mp3","pending"
"I was in my room studying.","https://audio.tatoeba.org/sentences/eng/2544963.mp3","pending"
"I watched TV this morning.","https://audio.tatoeba.org/sentences/eng/1880.mp3","pending"
"I went to school by train.","https://audio.tatoeba.org/sentences/eng/1305117.mp3","pending"
"I wish I hadn't said that.","https://audio.tatoeba.org/sentences/eng/2869142.mp3","pending"
"I won't let you ruin this.","https://audio.tatoeba.org/sentences/eng/2544926.mp3","pending"
"I wonder what Tom's doing.","https://audio.tatoeba.org/sentences/eng/2544916.mp3","pending"
"I wouldn't change a thing.","https://audio.tatoeba.org/sentences/eng/2544908.mp3","pending"
"I'd like the bill, please.","https://audio.tatoeba.org/sentences/eng/327454.mp3","pending"
"I'd like to see them both.","https://audio.tatoeba.org/sentences/eng/1936380.mp3","pending"
"I'll bring one more towel.","https://audio.tatoeba.org/sentences/eng/35404.mp3","pending"
"I'll catch the 2:30 train.","https://audio.tatoeba.org/sentences/eng/3819112.mp3","pending"
"I'll have to do it myself.","https://audio.tatoeba.org/sentences/eng/2544857.mp3","pending"
"I'll look into the matter.","https://audio.tatoeba.org/sentences/eng/2713376.mp3","pending"
"I'll show you the way out.","https://audio.tatoeba.org/sentences/eng/2544837.mp3","pending"
"I'll talk to Tom tomorrow.","https://audio.tatoeba.org/sentences/eng/3181451.mp3","pending"
"I'm afraid I may hurt Tom.","https://audio.tatoeba.org/sentences/eng/2544815.mp3","pending"
"I'm delighted to meet you.","https://audio.tatoeba.org/sentences/eng/2544804.mp3","pending"
"I'm focusing on my French.","https://audio.tatoeba.org/sentences/eng/2451591.mp3","pending"
"I'm going out for a while.","https://audio.tatoeba.org/sentences/eng/39987.mp3","pending"
"I'm going to go to Boston.","https://audio.tatoeba.org/sentences/eng/2544774.mp3","pending"
"I'm going to tell you now.","https://audio.tatoeba.org/sentences/eng/2544763.mp3","pending"
"I'm looking forward to it.","https://audio.tatoeba.org/sentences/eng/21276.mp3","pending"
"I'm not as busy as Tom is.","https://audio.tatoeba.org/sentences/eng/3314145.mp3","pending"
"I'm not going to tell you.","https://audio.tatoeba.org/sentences/eng/2544718.mp3","pending"
"I'm not talking about Tom.","https://audio.tatoeba.org/sentences/eng/2544700.mp3","pending"
"I'm running a little late.","https://audio.tatoeba.org/sentences/eng/2544686.mp3","pending"
"I'm so happy for you guys.","https://audio.tatoeba.org/sentences/eng/2044613.mp3","pending"
"I'm sure Tom will be late.","https://audio.tatoeba.org/sentences/eng/2544655.mp3","pending"
"I'm sure you're very busy.","https://audio.tatoeba.org/sentences/eng/2046775.mp3","pending"
"I'm taking my lunch break.","https://audio.tatoeba.org/sentences/eng/2544650.mp3","pending"
"I'm waiting for your help.","https://audio.tatoeba.org/sentences/eng/453434.mp3","pending"
"I've done that many times.","https://audio.tatoeba.org/sentences/eng/2359468.mp3","pending"
"I've just finished dinner.","https://audio.tatoeba.org/sentences/eng/2644538.mp3","pending"
"I've seen Tom here before.","https://audio.tatoeba.org/sentences/eng/2360270.mp3","pending"
"If only I could sing well.","https://audio.tatoeba.org/sentences/eng/421669.mp3","pending"
"Is it something important?","https://audio.tatoeba.org/sentences/eng/1105374.mp3","pending"
"Is the cafeteria open yet?","https://audio.tatoeba.org/sentences/eng/3396428.mp3","pending"
"It can't be a coincidence.","https://audio.tatoeba.org/sentences/eng/4016645.mp3","pending"
"It is too good to be true.","https://audio.tatoeba.org/sentences/eng/326524.mp3","pending"
"It must be here somewhere.","https://audio.tatoeba.org/sentences/eng/3178610.mp3","pending"
"It was a beautiful speech.","https://audio.tatoeba.org/sentences/eng/2045776.mp3","pending"
"It's a nice day, isn't it?","https://audio.tatoeba.org/sentences/eng/51842.mp3","pending"
"It's getting dark outside.","https://audio.tatoeba.org/sentences/eng/2713363.mp3","pending"
"It's going to happen soon.","https://audio.tatoeba.org/sentences/eng/3129816.mp3","pending"
"It's not Christmas, is it?","https://audio.tatoeba.org/sentences/eng/2713362.mp3","pending"
"It's Tom's birthday today.","https://audio.tatoeba.org/sentences/eng/2594003.mp3","pending"
"It's true that she's dead.","https://audio.tatoeba.org/sentences/eng/388852.mp3","pending"
"Last night, I read a book.","https://audio.tatoeba.org/sentences/eng/2744171.mp3","pending"
"Let me try something else.","https://audio.tatoeba.org/sentences/eng/3286871.mp3","pending"
"Let's get Tom out of here.","https://audio.tatoeba.org/sentences/eng/2007511.mp3","pending"
"Let's go outside and talk.","https://audio.tatoeba.org/sentences/eng/2007508.mp3","pending"
"Let's return to the hotel.","https://audio.tatoeba.org/sentences/eng/2766887.mp3","pending"
"Life is strange sometimes.","https://audio.tatoeba.org/sentences/eng/2544632.mp3","pending"
"Mary is a beautiful woman.","https://audio.tatoeba.org/sentences/eng/2045780.mp3","pending"
"May I ask how old you are?","https://audio.tatoeba.org/sentences/eng/984512.mp3","pending"
"Maybe they have something.","https://audio.tatoeba.org/sentences/eng/2064705.mp3","pending"
"Maybe you'll like it here.","https://audio.tatoeba.org/sentences/eng/3123355.mp3","pending"
"My father gave up smoking.","https://audio.tatoeba.org/sentences/eng/319081.mp3","pending"
"My house has a small yard.","https://audio.tatoeba.org/sentences/eng/250559.mp3","pending"
"My parents aren't old yet.","https://audio.tatoeba.org/sentences/eng/252080.mp3","pending"
"My wife is a good manager.","https://audio.tatoeba.org/sentences/eng/244132.mp3","pending"
"No one will know I'm here.","https://audio.tatoeba.org/sentences/eng/2091182.mp3","pending"
"Nothing can happen to you.","https://audio.tatoeba.org/sentences/eng/3129489.mp3","pending"
"One of us will have to go.","https://audio.tatoeba.org/sentences/eng/38003.mp3","pending"
"People are getting scared.","https://audio.tatoeba.org/sentences/eng/2891793.mp3","pending"
"Perhaps we can talk later.","https://audio.tatoeba.org/sentences/eng/3181427.mp3","pending"
"Please correct the errors.","https://audio.tatoeba.org/sentences/eng/960613.mp3","pending"
"Please let me handle this.","https://audio.tatoeba.org/sentences/eng/3110743.mp3","pending"
"Please speak more clearly.","https://audio.tatoeba.org/sentences/eng/619693.mp3","pending"
"Please turn off the light.","https://audio.tatoeba.org/sentences/eng/29826.mp3","pending"
"She denied having met him.","https://audio.tatoeba.org/sentences/eng/887065.mp3","pending"
"She got married last year.","https://audio.tatoeba.org/sentences/eng/313212.mp3","pending"
"She is smarter than he is.","https://audio.tatoeba.org/sentences/eng/372048.mp3","pending"
"She looks like her mother.","https://audio.tatoeba.org/sentences/eng/316949.mp3","pending"
"She runs faster than I do.","https://audio.tatoeba.org/sentences/eng/314032.mp3","pending"
"She took him to the store.","https://audio.tatoeba.org/sentences/eng/887465.mp3","pending"
"She was run over by a car.","https://audio.tatoeba.org/sentences/eng/388640.mp3","pending"
"So, have you told Tom yet?","https://audio.tatoeba.org/sentences/eng/3200345.mp3","pending"
"Someone is always on duty.","https://audio.tatoeba.org/sentences/eng/2544629.mp3","pending"
"Someone tried to kill Tom.","https://audio.tatoeba.org/sentences/eng/4012405.mp3","pending"
"Take my name off the list.","https://audio.tatoeba.org/sentences/eng/4014730.mp3","pending"
"Tell Tom I don't like him.","https://audio.tatoeba.org/sentences/eng/3200335.mp3","pending"
"Tell Tom where we've gone.","https://audio.tatoeba.org/sentences/eng/3200329.mp3","pending"
"Thanks so much for coming.","https://audio.tatoeba.org/sentences/eng/4016619.mp3","pending"
"That is rather unexpected.","https://audio.tatoeba.org/sentences/eng/1603.mp3","pending"
"That might have been true.","https://audio.tatoeba.org/sentences/eng/42092.mp3","pending"
"That was quite impressive.","https://audio.tatoeba.org/sentences/eng/4500208.mp3","pending"
"That'll remain our secret.","https://audio.tatoeba.org/sentences/eng/3164463.mp3","pending"
"That's all I can tell you.","https://audio.tatoeba.org/sentences/eng/3200326.mp3","pending"
"That's not the same thing.","https://audio.tatoeba.org/sentences/eng/4494173.mp3","pending"
"That's the absolute truth.","https://audio.tatoeba.org/sentences/eng/1812.mp3","pending"
"The alligator ate the dog.","https://audio.tatoeba.org/sentences/eng/2784695.mp3","pending"
"The countdown has started.","https://audio.tatoeba.org/sentences/eng/2841986.mp3","pending"
"The front door won't open.","https://audio.tatoeba.org/sentences/eng/2276878.mp3","pending"
"The men were all arrested.","https://audio.tatoeba.org/sentences/eng/4529911.mp3","pending"
"The soldier gave his name.","https://audio.tatoeba.org/sentences/eng/44100.mp3","pending"
"The warnings were ignored.","https://audio.tatoeba.org/sentences/eng/4500191.mp3","pending"
"Their wedding is tomorrow.","https://audio.tatoeba.org/sentences/eng/492868.mp3","pending"
"There was not enough fuel.","https://audio.tatoeba.org/sentences/eng/806929.mp3","pending"
"There's no harm in asking.","https://audio.tatoeba.org/sentences/eng/2663659.mp3","pending"
"There's something in here.","https://audio.tatoeba.org/sentences/eng/1619689.mp3","pending"
"They are both in the room.","https://audio.tatoeba.org/sentences/eng/370726.mp3","pending"
"They don't want the truth.","https://audio.tatoeba.org/sentences/eng/2278291.mp3","pending"
"They made us work all day.","https://audio.tatoeba.org/sentences/eng/306729.mp3","pending"
"They were waiting for Tom.","https://audio.tatoeba.org/sentences/eng/3519673.mp3","pending"
"They're not going to stop.","https://audio.tatoeba.org/sentences/eng/2892169.mp3","pending"
"This house needs painting.","https://audio.tatoeba.org/sentences/eng/60156.mp3","pending"
"This is a great apartment.","https://audio.tatoeba.org/sentences/eng/66822.mp3","pending"
"This is my younger sister.","https://audio.tatoeba.org/sentences/eng/3378980.mp3","pending"
"This just came in for you.","https://audio.tatoeba.org/sentences/eng/3369965.mp3","pending"
"This room is large enough.","https://audio.tatoeba.org/sentences/eng/57315.mp3","pending"
"This winter has been mild.","https://audio.tatoeba.org/sentences/eng/57666.mp3","pending"
"Today is Independence Day.","https://audio.tatoeba.org/sentences/eng/480228.mp3","pending"
"Tom and I'll be all right.","https://audio.tatoeba.org/sentences/eng/2644474.mp3","pending"
"Tom asked for forgiveness.","https://audio.tatoeba.org/sentences/eng/4495800.mp3","pending"
"Tom ate all the ice cream.","https://audio.tatoeba.org/sentences/eng/2544609.mp3","pending"
"Tom broke something again.","https://audio.tatoeba.org/sentences/eng/4746174.mp3","pending"
"Tom can't control himself.","https://audio.tatoeba.org/sentences/eng/1868436.mp3","pending"
"Tom certainly is eloquent.","https://audio.tatoeba.org/sentences/eng/1095430.mp3","pending"
"Tom couldn't help smiling.","https://audio.tatoeba.org/sentences/eng/1095092.mp3","pending"
"Tom didn't break any laws.","https://audio.tatoeba.org/sentences/eng/2276865.mp3","pending"
"Tom didn't listen to Mary.","https://audio.tatoeba.org/sentences/eng/2276863.mp3","pending"
"Tom died in a plane crash.","https://audio.tatoeba.org/sentences/eng/1026253.mp3","pending"
"Tom doesn't have any cats.","https://audio.tatoeba.org/sentences/eng/2789264.mp3","pending"
"Tom doesn't make mistakes.","https://audio.tatoeba.org/sentences/eng/2269371.mp3","pending"
"Tom doesn't seem too busy.","https://audio.tatoeba.org/sentences/eng/2644436.mp3","pending"
"Tom ended in second place.","https://audio.tatoeba.org/sentences/eng/1493537.mp3","pending"
"Tom gave Mary a thumbs up.","https://audio.tatoeba.org/sentences/eng/2956758.mp3","pending"
"Tom gets off work at 5:00.","https://audio.tatoeba.org/sentences/eng/1094008.mp3","pending"
"Tom got up from the couch.","https://audio.tatoeba.org/sentences/eng/2644418.mp3","pending"
"Tom has a beautiful voice.","https://audio.tatoeba.org/sentences/eng/3403365.mp3","pending"
"Tom has a very high fever.","https://audio.tatoeba.org/sentences/eng/4666141.mp3","pending"
"Tom has been out of touch.","https://audio.tatoeba.org/sentences/eng/3405234.mp3","pending"
"Tom has lots of furniture.","https://audio.tatoeba.org/sentences/eng/2400176.mp3","pending"
"Tom has to look for a job.","https://audio.tatoeba.org/sentences/eng/1025265.mp3","pending"
"Tom heard a strange noise.","https://audio.tatoeba.org/sentences/eng/2713350.mp3","pending"
"Tom is a really good cook.","https://audio.tatoeba.org/sentences/eng/3431202.mp3","pending"
"Tom is almost ready to go.","https://audio.tatoeba.org/sentences/eng/2644397.mp3","pending"
"Tom is asleep in his room.","https://audio.tatoeba.org/sentences/eng/2492491.mp3","pending"
"Tom is brushing his teeth.","https://audio.tatoeba.org/sentences/eng/1660877.mp3","pending"
