sentence,phonetic,audio_url,difficulty
"I didn't say anything to hurt his feelings.","/ˈaɪ ˈdɪdən ˈseɪ ˈɛniˌθɪŋ ˈtu ˈhɝt ˈhɪz ˈfiɫɪŋz/","https://audio.tatoeba.org/sentences/eng/260567.mp3","pending"
"I don't know for certain when he will come.","/ˈaɪ ˈdoʊn ˈnoʊ ˈfɔɹ ˈsɝtən ˈhwɛn ˈhi ˈwɪɫ ˈkəm/","https://audio.tatoeba.org/sentences/eng/259945.mp3","pending"
"I don't remember how we ended up in Boston.","/ˈaɪ ˈdoʊn ɹiˈmɛmbɝ ˈhaʊ ˈwi ˈɛndəd ˈəp ˈɪn ˈbɑstən/","https://audio.tatoeba.org/sentences/eng/953431.mp3","pending"
"I feel quite refreshed after taking a bath.","/ˈaɪ ˈfiɫ ˈkwaɪt ɹiˈfɹɛʃt ˈæftɝ ˈteɪkɪŋ ˈeɪ ˈbæθ/","https://audio.tatoeba.org/sentences/eng/27227.mp3","pending"
"I felt very relieved when I heard the news.","/ˈaɪ ˈfɛɫt ˈvɛɹi ɹiˈɫivd ˈhwɛn ˈaɪ ˈhɝd ˈðə ˈnjuz/","https://audio.tatoeba.org/sentences/eng/1318901.mp3","pending"
"I have no idea how Tom was able to do that.","/ˈaɪ ˈhæv ˈnoʊ aɪˈdiə ˈhaʊ ˈtɑm ˈwɑz ˈeɪbəɫ ˈtu ˈdu ˈðæt/","https://audio.tatoeba.org/sentences/eng/2360124.mp3","pending"
"I need to find out where Tom was yesterday.","/ˈaɪ ˈnid ˈtu ˈfaɪnd ˈaʊt ˈhwɛɹ ˈtɑm ˈwɑz ˈjɛstɝˌdeɪ/","https://audio.tatoeba.org/sentences/eng/2387603.mp3","pending"
"I overslept because my alarm didn't go off.","/ˈaɪ ˌoʊvɝˈsɫɛpt bɪˈkɑz ˈmaɪ əˈɫɑɹm ˈdɪdən ˈɡoʊ ˈɔf/","https://audio.tatoeba.org/sentences/eng/323801.mp3","pending"
"I started liking Mary as soon as I met her.","/ˈaɪ ˈstɑɹtɪd ˈɫaɪkɪŋ ˈmɛɹi ˈæz ˈsun ˈæz ˈaɪ ˈmɛt ˈhɝ/","https://audio.tatoeba.org/sentences/eng/388400.mp3","pending"
"I thought Tom would be returning to Boston.","/ˈaɪ ˈθɔt ˈtɑm ˈwʊd ˈbi ɹiˈtɝnɪŋ ˈtu ˈbɑstən/","https://audio.tatoeba.org/sentences/eng/1938840.mp3","pending"
"I want to talk to you about something else.","/ˈaɪ ˈwɑnt ˈtu ˈtɔk ˈtu ˈju əˈbaʊt ˈsəmθɪŋ ˈɛɫs/","https://audio.tatoeba.org/sentences/eng/2590917.mp3","pending"
"I would like to go to the concert with you.","/ˈaɪ ˈwʊd ˈɫaɪk ˈtu ˈɡoʊ ˈtu ˈðə ˈkɑnsɝt ˈwɪð ˈju/","https://audio.tatoeba.org/sentences/eng/17620.mp3","pending"
"I'd love to hang out with you this weekend.","/ˈaɪd ˈɫəv ˈtu ˈhæŋ ˈaʊt ˈwɪð ˈju ˈðɪs ˈwiˌkɛnd/","https://audio.tatoeba.org/sentences/eng/953786.mp3","pending"
"I'll see to it that it never happens again.","/ˈaɪɫ ˈsi ˈtu ˈɪt ˈðæt ˈɪt ˈnɛvɝ ˈhæpənz əˈɡeɪn/","https://audio.tatoeba.org/sentences/eng/51083.mp3","pending"
"I'm sure that she will not come to see you.","/ˈaɪm ˈʃʊɹ ˈðæt ˈʃi ˈwɪɫ ˈnɑt ˈkəm ˈtu ˈsi ˈju/","https://audio.tatoeba.org/sentences/eng/310723.mp3","pending"
"I'm sure Tom won't be willing to work late.","/ˈaɪm ˈʃʊɹ ˈtɑm ˈwoʊnt ˈbi ˈwɪɫɪŋ ˈtu ˈwɝk ˈɫeɪt/","https://audio.tatoeba.org/sentences/eng/2538205.mp3","pending"
"Illness prevented me from coming to school.","/ˈɪɫnəs pɹiˈvɛnɪd ˈmi ˈfɹəm ˈkəmɪŋ ˈtu ˈskuɫ/","https://audio.tatoeba.org/sentences/eng/318440.mp3","pending"
"Isaac Newton was born on December 25, 1642.","/ˈaɪzək ˈnutən ˈwɑz ˈbɔɹn ˈɑn dɪˈsɛmbɝ 25 1642/","https://audio.tatoeba.org/sentences/eng/2832271.mp3","pending"
"Let's consider the worst that could happen.","/ˈɫɛts kənˈsɪdɝ ˈðə ˈwɝst ˈðæt ˈkʊd ˈhæpən/","https://audio.tatoeba.org/sentences/eng/1353.mp3","pending"
"Many trees lose their leaves in the winter.","/ˈmɛni ˈtɹiz ˈɫuz ˈðɛɹ ˈɫivz ˈɪn ˈðə ˈwɪntɝ/","https://audio.tatoeba.org/sentences/eng/898994.mp3","pending"
"Never in my life have I heard such a thing.","/ˈnɛvɝ ˈɪn ˈmaɪ ˈɫaɪf ˈhæv ˈaɪ ˈhɝd ˈsətʃ ˈeɪ ˈθɪŋ/","https://audio.tatoeba.org/sentences/eng/55345.mp3","pending"
"Please turn right at the next intersection.","/ˈpɫiz ˈtɝn ˈɹaɪt ˈæt ˈðə ˈnɛks ˌɪntɝˈsɛkʃən/","https://audio.tatoeba.org/sentences/eng/4771487.mp3","pending"
"She didn't feel comfortable with my friend.","/ˈʃi ˈdɪdən ˈfiɫ ˈkəmfɝtəbəɫ ˈwɪð ˈmaɪ ˈfɹɛnd/","https://audio.tatoeba.org/sentences/eng/314392.mp3","pending"
"She was advised by him to give up drinking.","/ˈʃi ˈwɑz ædˈvaɪzd ˈbaɪ ˈhɪm ˈtu ˈɡɪv ˈəp ˈdɹɪŋkɪŋ/","https://audio.tatoeba.org/sentences/eng/887531.mp3","pending"
"The church is in the middle of the village.","/ˈðə ˈtʃɝtʃ ˈɪz ˈɪn ˈðə ˈmɪdəɫ ˈəv ˈðə ˈvɪɫədʒ/","https://audio.tatoeba.org/sentences/eng/2115647.mp3","pending"
"The first atomic bomb was dropped on Japan.","/ˈðə ˈfɝst əˈtɑmɪk ˈbɑm ˈwɑz ˈdɹɑpt ˈɑn dʒəˈpæn/","https://audio.tatoeba.org/sentences/eng/244024.mp3","pending"
"There's a problem there that you don't see.","/ˈðɛɹz ˈeɪ ˈpɹɑbɫəm ˈðɛɹ ˈðæt ˈju ˈdoʊn ˈsi/","https://audio.tatoeba.org/sentences/eng/1390.mp3","pending"
"This factory manufactures automobile parts.","/ˈðɪs ˈfæktɝi ˌmænjəˈfæktʃɝz ˈɔtəmoʊˌbiɫ ˈpɑɹts/","https://audio.tatoeba.org/sentences/eng/236776.mp3","pending"
"This watch is less expensive than that one.","/ˈðɪs ˈwɑtʃ ˈɪz ˈɫɛs ɪkˈspɛnsɪv ˈðæn ˈðæt ˈwən/","https://audio.tatoeba.org/sentences/eng/58941.mp3","pending"
"Tom and Mary live in the same part of town.","/ˈtɑm ˈænd ˈmɛɹi ˈɫaɪv ˈɪn ˈðə ˈseɪm ˈpɑɹt ˈəv ˈtaʊn/","https://audio.tatoeba.org/sentences/eng/2435071.mp3","pending"
"Tom burned his fingers on a hot frying pan.","/ˈtɑm ˈbɝnd ˈhɪz ˈfɪŋɡɝz ˈɑn ˈeɪ ˈhɑt ˈfɹaɪɪŋ ˈpæn/","https://audio.tatoeba.org/sentences/eng/1026942.mp3","pending"
"Tom can't see anything without his glasses.","/ˈtɑm ˈkænt ˈsi ˈɛniˌθɪŋ wɪˈðaʊt ˈhɪz ˈɡɫæsəz/","https://audio.tatoeba.org/sentences/eng/1026746.mp3","pending"
"Tom didn't know that the bridge was closed.","/ˈtɑm ˈdɪdən ˈnoʊ ˈðæt ˈðə ˈbɹɪdʒ ˈwɑz ˈkɫoʊzd/","https://audio.tatoeba.org/sentences/eng/1094719.mp3","pending"
"Tom didn't want Mary to play with his kids.","/ˈtɑm ˈdɪdən ˈwɑnt ˈmɛɹi ˈtu ˈpɫeɪ ˈwɪð ˈhɪz ˈkɪdz/","https://audio.tatoeba.org/sentences/eng/2422575.mp3","pending"
"Tom doesn't like Mary's living there alone.","/ˈtɑm ˈdəzən ˈɫaɪk ˈmɛɹiz ˈɫɪvɪŋ ˈðɛɹ əˈɫoʊn/","https://audio.tatoeba.org/sentences/eng/1029058.mp3","pending"
"Tom has a son who is a construction worker.","/ˈtɑm ˈhæz ˈeɪ ˈsən ˈhu ˈɪz ˈeɪ kənˈstɹəkʃən ˈwɝkɝ/","https://audio.tatoeba.org/sentences/eng/1025458.mp3","pending"
"Tom injured his right knee during the game.","/ˈtɑm ˈɪndʒɝd ˈhɪz ˈɹaɪt ˈni ˈdɝɪŋ ˈðə ˈɡeɪm/","https://audio.tatoeba.org/sentences/eng/3824470.mp3","pending"
"Tom is only pretending he's not interested.","/ˈtɑm ˈɪz ˈoʊnɫi pɹiˈtɛndɪŋ ˈhiz ˈnɑt ˈɪntɝəstəd/","https://audio.tatoeba.org/sentences/eng/3439374.mp3","pending"
"Tom made it clear that I shouldn't do that.","/ˈtɑm ˈmeɪd ˈɪt ˈkɫɪɹ ˈðæt ˈaɪ ˈʃʊdənt ˈdu ˈðæt/","https://audio.tatoeba.org/sentences/eng/3736308.mp3","pending"
"Tom might've died if you hadn't been there.","/ˈtɑm ˈmaɪtəv ˈdaɪd ˈɪf ˈju ˈhædən ˈbɪn ˈðɛɹ/","https://audio.tatoeba.org/sentences/eng/3733388.mp3","pending"
"Tom thought that Mary wouldn't like Boston.","/ˈtɑm ˈθɔt ˈðæt ˈmɛɹi ˈwʊdənt ˈɫaɪk ˈbɑstən/","https://audio.tatoeba.org/sentences/eng/3735033.mp3","pending"
"Tom usually gets home at about six o'clock.","/ˈtɑm ˈjuʒəɫi ˈɡɛts ˈhoʊm ˈæt əˈbaʊt ˈsɪks əˈkɫɑk/","https://audio.tatoeba.org/sentences/eng/3734179.mp3","pending"
"Tom wants you to know we intend to be back.","/ˈtɑm ˈwɑnts ˈju ˈtu ˈnoʊ ˈwi ˌɪnˈtɛnd ˈtu ˈbi ˈbæk/","https://audio.tatoeba.org/sentences/eng/3734157.mp3","pending"
"Tom will arrive in Boston tomorrow morning.","/ˈtɑm ˈwɪɫ ɝˈaɪv ˈɪn ˈbɑstən təˈmɑˌɹoʊ ˈmɔɹnɪŋ/","https://audio.tatoeba.org/sentences/eng/3290043.mp3","pending"
"We have to figure out what happened to Tom.","/ˈwi ˈhæv ˈtu ˈfɪɡjɝ ˈaʊt ˈhwət ˈhæpənd ˈtu ˈtɑm/","https://audio.tatoeba.org/sentences/eng/1893826.mp3","pending"
"We shouldn't judge people by how they look.","/ˈwi ˈʃʊdənt ˈdʒədʒ ˈpipəɫ ˈbaɪ ˈhaʊ ˈðeɪ ˈɫʊk/","https://audio.tatoeba.org/sentences/eng/982617.mp3","pending"
"Where were you at 2:30 on Monday afternoon?","/ˈhwɛɹ ˈwɝ ˈju ˈæt 230 ˈɑn ˈmənˌdeɪ ˌæftɝˈnun/","https://audio.tatoeba.org/sentences/eng/4017359.mp3","pending"
"Without your help, I couldn't have done it.","/wɪˈðaʊt ˈjɔɹ ˈhɛɫp ˈaɪ ˈkʊdən ˈhæv ˈdən ˈɪt/","https://audio.tatoeba.org/sentences/eng/924402.mp3","pending"
"Would you pass me the cream cheese, please?","/ˈwʊd ˈju ˈpæs ˈmi ˈðə ˈkɹim ˈtʃiz ˈpɫiz/","https://audio.tatoeba.org/sentences/eng/62863.mp3","pending"
"You will never realize what I went through.","/ˈju ˈwɪɫ ˈnɛvɝ ˈɹiəˌɫaɪz ˈhwət ˈaɪ ˈwɛnt ˈθɹu/","https://audio.tatoeba.org/sentences/eng/246557.mp3","pending"
"Actually, I didn't want to ask you anything.","/ˈækˌtʃuəɫi ˈaɪ ˈdɪdən ˈwɑnt ˈtu ˈæsk ˈju ˈɛniˌθɪŋ/","https://audio.tatoeba.org/sentences/eng/2029998.mp3","pending"
"Are you spending enough time with your kids?","/ˈɑɹ ˈju ˈspɛndɪŋ iˈnəf ˈtaɪm ˈwɪð ˈjɔɹ ˈkɪdz/","https://audio.tatoeba.org/sentences/eng/909512.mp3","pending"
"Both my father and my brother like gambling.","/ˈboʊθ ˈmaɪ ˈfɑðɝ ˈænd ˈmaɪ ˈbɹəðɝ ˈɫaɪk ˈɡæmbəɫɪŋ/","https://audio.tatoeba.org/sentences/eng/1427143.mp3","pending"
"Do you plan to continue working until 10:00?","/ˈdu ˈju ˈpɫæn ˈtu kənˈtɪnju ˈwɝkɪŋ ənˈtɪɫ 1000/","https://audio.tatoeba.org/sentences/eng/997240.mp3","pending"
"Don't you want to know why I didn't do that?","/ˈdoʊn ˈju ˈwɑnt ˈtu ˈnoʊ ˈhwaɪ ˈaɪ ˈdɪdən ˈdu ˈðæt/","https://audio.tatoeba.org/sentences/eng/2588900.mp3","pending"
"Have you finished your English homework yet?","/ˈhæv ˈju ˈfɪnɪʃt ˈjɔɹ ˈɪŋɡɫɪʃ ˈhoʊmˌwɝk ˈjɛt/","https://audio.tatoeba.org/sentences/eng/69649.mp3","pending"
"He sleeps during the day and works at night.","/ˈhi ˈsɫips ˈdɝɪŋ ˈðə ˈdeɪ ˈænd ˈwɝks ˈæt ˈnaɪt/","https://audio.tatoeba.org/sentences/eng/1211531.mp3","pending"
"How long have you two been working together?","/ˈhaʊ ˈɫɔŋ ˈhæv ˈju ˈtu ˈbɪn ˈwɝkɪŋ təˈɡɛðɝ/","https://audio.tatoeba.org/sentences/eng/3375786.mp3","pending"
"I bought a watch and I lost it the next day.","/ˈaɪ ˈbɑt ˈeɪ ˈwɑtʃ ˈænd ˈaɪ ˈɫɔst ˈɪt ˈðə ˈnɛks ˈdeɪ/","https://audio.tatoeba.org/sentences/eng/258138.mp3","pending"
"I can't afford to buy such an expensive car.","/ˈaɪ ˈkænt əˈfɔɹd ˈtu ˈbaɪ ˈsətʃ ˈæn ɪkˈspɛnsɪv ˈkɑɹ/","https://audio.tatoeba.org/sentences/eng/41378.mp3","pending"
"I couldn't have done this without your help.","/ˈaɪ ˈkʊdən ˈhæv ˈdən ˈðɪs wɪˈðaʊt ˈjɔɹ ˈhɛɫp/","https://audio.tatoeba.org/sentences/eng/2308236.mp3","pending"
"I didn't know you could cook this well, Tom.","/ˈaɪ ˈdɪdən ˈnoʊ ˈju ˈkʊd ˈkʊk ˈðɪs ˈwɛɫ ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2774236.mp3","pending"
"I don't want to work under these conditions.","/ˈaɪ ˈdoʊn ˈwɑnt ˈtu ˈwɝk ˈəndɝ ˈðiz kənˈdɪʃənz/","https://audio.tatoeba.org/sentences/eng/2439040.mp3","pending"
"I got these tickets to the concert for free.","/ˈaɪ ˈɡɑt ˈðiz ˈtɪkəts ˈtu ˈðə ˈkɑnsɝt ˈfɔɹ ˈfɹi/","https://audio.tatoeba.org/sentences/eng/2792866.mp3","pending"
"I have abandoned the idea of buying a house.","/ˈaɪ ˈhæv əˈbændənd ˈðə aɪˈdiə ˈəv ˈbaɪɪŋ ˈeɪ ˈhaʊs/","https://audio.tatoeba.org/sentences/eng/256508.mp3","pending"
"I hope you won't expect results immediately.","/ˈaɪ ˈhoʊp ˈju ˈwoʊnt ɪkˈspɛkt ɹiˈzəɫts ˌɪˈmiˌdiətɫi/","https://audio.tatoeba.org/sentences/eng/278070.mp3","pending"
"I need a pair of scissors to cut this paper.","/ˈaɪ ˈnid ˈeɪ ˈpɛɹ ˈəv ˈsɪzɝz ˈtu ˈkət ˈðɪs ˈpeɪpɝ/","https://audio.tatoeba.org/sentences/eng/59052.mp3","pending"
"I should've listened to what my mother said.","/ˈaɪ ˈʃʊdəv ˈɫɪsənd ˈtu ˈhwət ˈmaɪ ˈməðɝ ˈsɛd/","https://audio.tatoeba.org/sentences/eng/953592.mp3","pending"
"I thought I'd try eating Mexican food today.","/ˈaɪ ˈθɔt ˈaɪd ˈtɹaɪ ˈitɪŋ ˈmɛksəkən ˈfud təˈdeɪ/","https://audio.tatoeba.org/sentences/eng/953660.mp3","pending"
"I was absent from school because I was sick.","/ˈaɪ ˈwɑz ˈæbsənt ˈfɹəm ˈskuɫ bɪˈkɑz ˈaɪ ˈwɑz ˈsɪk/","https://audio.tatoeba.org/sentences/eng/1174802.mp3","pending"
"I will give you a bicycle for your birthday.","/ˈaɪ ˈwɪɫ ˈɡɪv ˈju ˈeɪ ˈbaɪsɪkəɫ ˈfɔɹ ˈjɔɹ ˈbɝθˌdeɪ/","https://audio.tatoeba.org/sentences/eng/16998.mp3","pending"
"I'll get you the info you need by next week.","/ˈaɪɫ ˈɡɛt ˈju ˈðə ˈɪnfoʊ ˈju ˈnid ˈbaɪ ˈnɛks ˈwik/","https://audio.tatoeba.org/sentences/eng/325095.mp3","pending"
"I've been thinking about when we were young.","/ˈaɪv ˈbɪn ˈθɪŋkɪŋ əˈbaʊt ˈhwɛn ˈwi ˈwɝ ˈjəŋ/","https://audio.tatoeba.org/sentences/eng/2359271.mp3","pending"
"In order to do that, you have to take risks.","/ˈɪn ˈɔɹdɝ ˈtu ˈdu ˈðæt ˈju ˈhæv ˈtu ˈteɪk ˈɹɪsks/","https://audio.tatoeba.org/sentences/eng/1366.mp3","pending"
"It's been three years since Tom left Boston.","/ˈɪts ˈbɪn ˈθɹi ˈjɪɹz ˈsɪns ˈtɑm ˈɫɛft ˈbɑstən/","https://audio.tatoeba.org/sentences/eng/1027391.mp3","pending"
"Mary is saving money so she can go to Japan.","/ˈmɛɹi ˈɪz ˈseɪvɪŋ ˈməni ˈsoʊ ˈʃi ˈkæn ˈɡoʊ ˈtu dʒəˈpæn/","https://audio.tatoeba.org/sentences/eng/1356732.mp3","pending"
"My parents objected to my going there alone.","/ˈmaɪ ˈpɛɹənts əbˈdʒɛktəd ˈtu ˈmaɪ ˈɡoʊɪn ˈðɛɹ əˈɫoʊn/","https://audio.tatoeba.org/sentences/eng/325706.mp3","pending"
"Please refrain from smoking cigarettes here.","/ˈpɫiz ɹɪˈfɹeɪn ˈfɹəm ˈsmoʊkɪŋ ˌsɪɡɝˈɛts ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/61915.mp3","pending"
"She asked me if I would be free next Sunday.","/ˈʃi ˈæskt ˈmi ˈɪf ˈaɪ ˈwʊd ˈbi ˈfɹi ˈnɛks ˈsənˌdeɪ/","https://audio.tatoeba.org/sentences/eng/313718.mp3","pending"
"Social customs vary from country to country.","/ˈsoʊʃəɫ ˈkəstəmz ˈvɛɹi ˈfɹəm ˈkəntɹi ˈtu ˈkəntɹi/","https://audio.tatoeba.org/sentences/eng/265341.mp3","pending"
"That company is managed by my older brother.","/ˈðæt ˈkəmpəˌni ˈɪz ˈmænədʒd ˈbaɪ ˈmaɪ ˈoʊɫdɝ ˈbɹəðɝ/","https://audio.tatoeba.org/sentences/eng/1186481.mp3","pending"
"The red belt goes well with her black dress.","/ˈðə ˈɹɛd ˈbɛɫt ˈɡoʊz ˈwɛɫ ˈwɪð ˈhɝ ˈbɫæk ˈdɹɛs/","https://audio.tatoeba.org/sentences/eng/1192365.mp3","pending"
"There's a good chance that he'll be elected.","/ˈðɛɹz ˈeɪ ˈɡʊd ˈtʃæns ˈðæt ˈhiɫ ˈbi ɪˈɫɛktəd/","https://audio.tatoeba.org/sentences/eng/1315808.mp3","pending"
"This is where Tom stays when he's in Boston.","/ˈðɪs ˈɪz ˈhwɛɹ ˈtɑm ˈsteɪz ˈhwɛn ˈhiz ˈɪn ˈbɑstən/","https://audio.tatoeba.org/sentences/eng/3185432.mp3","pending"
"Tom and Mary have one daughter and two sons.","/ˈtɑm ˈænd ˈmɛɹi ˈhæv ˈwən ˈdɔtɝ ˈænd ˈtu ˈsənz/","https://audio.tatoeba.org/sentences/eng/1095961.mp3","pending"
"Tom asked Mary to make him something to eat.","/ˈtɑm ˈæskt ˈmɛɹi ˈtu ˈmeɪk ˈhɪm ˈsəmθɪŋ ˈtu ˈit/","https://audio.tatoeba.org/sentences/eng/1029672.mp3","pending"
"Tom came close to being run over by a truck.","/ˈtɑm ˈkeɪm ˈkɫoʊs ˈtu ˈbiɪŋ ˈɹən ˈoʊvɝ ˈbaɪ ˈeɪ ˈtɹək/","https://audio.tatoeba.org/sentences/eng/1026911.mp3","pending"
"Tom couldn't answer all of Mary's questions.","/ˈtɑm ˈkʊdən ˈænsɝ ˈɔɫ ˈəv ˈmɛɹiz ˈkwɛstʃənz/","https://audio.tatoeba.org/sentences/eng/1029428.mp3","pending"
"Tom doesn't know anything about Mary at all.","/ˈtɑm ˈdəzən ˈnoʊ ˈɛniˌθɪŋ əˈbaʊt ˈmɛɹi ˈæt ˈɔɫ/","https://audio.tatoeba.org/sentences/eng/1029174.mp3","pending"
"Tom doesn't speak French and I don't either.","/ˈtɑm ˈdəzən ˈspik ˈfɹɛntʃ ˈænd ˈaɪ ˈdoʊn ˈaɪðɝ/","https://audio.tatoeba.org/sentences/eng/4802358.mp3","pending"
"Tom has asked Mary to marry him three times.","/ˈtɑm ˈhæz ˈæskt ˈmɛɹi ˈtu ˈmɛɹi ˈhɪm ˈθɹi ˈtaɪmz/","https://audio.tatoeba.org/sentences/eng/4802357.mp3","pending"
"Tom is busy making breakfast for the family.","/ˈtɑm ˈɪz ˈbɪzi ˈmeɪkɪŋ ˈbɹɛkfəst ˈfɔɹ ˈðə ˈfæməɫi/","https://audio.tatoeba.org/sentences/eng/2046908.mp3","pending"
"Tom knows Mary better than anyone else does.","/ˈtɑm ˈnoʊz ˈmɛɹi ˈbɛtɝ ˈðæn ˈɛniˌwən ˈɛɫs ˈdəz/","https://audio.tatoeba.org/sentences/eng/1868093.mp3","pending"
"Tom made thirty thousand dollars last month.","/ˈtɑm ˈmeɪd ˈθɝˌdi ˈθaʊzən ˈdɑɫɝz ˈɫæs ˈmənθ/","https://audio.tatoeba.org/sentences/eng/1024480.mp3","pending"
"Tom pretended he couldn't understand French.","/ˈtɑm pɹiˈtɛndɪd ˈhi ˈkʊdən ˌəndɝˈstænd ˈfɹɛntʃ/","https://audio.tatoeba.org/sentences/eng/1877520.mp3","pending"
"Tom says it's urgent that he speak with you.","/ˈtɑm ˈsɛz ˈɪts ˈɝdʒənt ˈðæt ˈhi ˈspik ˈwɪð ˈju/","https://audio.tatoeba.org/sentences/eng/3736890.mp3","pending"
"Tom should've told Mary that he was married.","/ˈtɑm ˈʃʊdəv ˈtoʊɫd ˈmɛɹi ˈðæt ˈhi ˈwɑz ˈmɛɹid/","https://audio.tatoeba.org/sentences/eng/3732327.mp3","pending"
"Tom told me that his father had passed away.","/ˈtɑm ˈtoʊɫd ˈmi ˈðæt ˈhɪz ˈfɑðɝ ˈhæd ˈpæst əˈweɪ/","https://audio.tatoeba.org/sentences/eng/4761954.mp3","pending"
"Tom was badly injured in a traffic accident.","/ˈtɑm ˈwɑz ˈbædɫi ˈɪndʒɝd ˈɪn ˈeɪ ˈtɹæfɪk ˈæksədənt/","https://audio.tatoeba.org/sentences/eng/37151.mp3","pending"
"Tom worked as a lifeguard during the summer.","/ˈtɑm ˈwɝkt ˈæz ˈeɪ ˈɫaɪfˌɡɑɹd ˈdɝɪŋ ˈðə ˈsəmɝ/","https://audio.tatoeba.org/sentences/eng/3165762.mp3","pending"
"We have to rent a room to hold the party in.","/ˈwi ˈhæv ˈtu ˈɹɛnt ˈeɪ ˈɹum ˈtu ˈhoʊɫd ˈðə ˈpɑɹti ˈɪn/","https://audio.tatoeba.org/sentences/eng/1054559.mp3","pending"
"What kind of music do you usually listen to?","/ˈhwət ˈkaɪnd ˈəv ˈmjuzɪk ˈdu ˈju ˈjuʒəɫi ˈɫɪsən ˈtu/","https://audio.tatoeba.org/sentences/eng/3179682.mp3","pending"
"Would you like to come to my parents' house?","/ˈwʊd ˈju ˈɫaɪk ˈtu ˈkəm ˈtu ˈmaɪ ˈpɛɹənts ˈhaʊs/","https://audio.tatoeba.org/sentences/eng/687838.mp3","pending"
"You can't be hungry. You've just had dinner.","/ˈju ˈkænt ˈbi ˈhəŋɡɹi ˈjuv ˈdʒəst ˈhæd ˈdɪnɝ/","https://audio.tatoeba.org/sentences/eng/17882.mp3","pending"
"You haven't washed your hands yet, have you?","/ˈju ˈhævən ˈwɑʃt ˈjɔɹ ˈhændz ˈjɛt ˈhæv ˈju/","https://audio.tatoeba.org/sentences/eng/16423.mp3","pending"
"At last, he became aware of his own mistakes.","/ˈæt ˈɫæs ˈhi biˈkeɪm əˈwɛɹ ˈəv ˈhɪz ˈoʊn mɪˈsteɪks/","https://audio.tatoeba.org/sentences/eng/389170.mp3","pending"
"Could you help me translate this into French?","/ˈkʊd ˈju ˈhɛɫp ˈmi tɹænˈsɫeɪt ˈðɪs ˈɪntu ˈfɹɛntʃ/","https://audio.tatoeba.org/sentences/eng/2457439.mp3","pending"
"Do you find that washing machine easy to use?","/ˈdu ˈju ˈfaɪnd ˈðæt ˈwɑʃɪŋ məˈʃin ˈizi ˈtu ˈjus/","https://audio.tatoeba.org/sentences/eng/2170326.mp3","pending"
"Don't let me down like you did the other day.","/ˈdoʊn ˈɫɛt ˈmi ˈdaʊn ˈɫaɪk ˈju ˈdɪd ˈðə ˈəðɝ ˈdeɪ/","https://audio.tatoeba.org/sentences/eng/1243571.mp3","pending"
"Have you been told where the meeting will be?","/ˈhæv ˈju ˈbɪn ˈtoʊɫd ˈhwɛɹ ˈðə ˈmitɪŋ ˈwɪɫ ˈbi/","https://audio.tatoeba.org/sentences/eng/953282.mp3","pending"
"He played golf every day during his vacation.","/ˈhi ˈpɫeɪd ˈɡɑɫf ˈɛvɝi ˈdeɪ ˈdɝɪŋ ˈhɪz veɪˈkeɪʃən/","https://audio.tatoeba.org/sentences/eng/1316498.mp3","pending"
"He's likely to pass the entrance examination.","/ˈhiz ˈɫaɪkɫi ˈtu ˈpæs ˈðə ˈɛntɹəns ɪɡˌzæməˈneɪʃən/","https://audio.tatoeba.org/sentences/eng/302290.mp3","pending"
"I admire your perseverance and determination.","/ˈaɪ ædˈmaɪɹ ˈjɔɹ ˌpɝsəˈvɪɹəns ˈænd dɪˌtɝməˈneɪʃən/","https://audio.tatoeba.org/sentences/eng/2291586.mp3","pending"
"I apologized for having been late for school.","/ˈaɪ əˈpɑɫəˌdʒaɪzd ˈfɔɹ ˈhævɪŋ ˈbɪn ˈɫeɪt ˈfɔɹ ˈskuɫ/","https://audio.tatoeba.org/sentences/eng/256670.mp3","pending"
"I can't give any more of an answer than that.","/ˈaɪ ˈkænt ˈɡɪv ˈɛni ˈmɔɹ ˈəv ˈæn ˈænsɝ ˈðæn ˈðæt/","https://audio.tatoeba.org/sentences/eng/1636219.mp3","pending"
"I can't keep living the way I've been living.","/ˈaɪ ˈkænt ˈkip ˈɫɪvɪŋ ˈðə ˈweɪ ˈaɪv ˈbɪn ˈɫɪvɪŋ/","https://audio.tatoeba.org/sentences/eng/1952025.mp3","pending"
"I didn't come here to talk about my problems.","/ˈaɪ ˈdɪdən ˈkəm ˈhiɹ ˈtu ˈtɔk əˈbaʊt ˈmaɪ ˈpɹɑbɫəmz/","https://audio.tatoeba.org/sentences/eng/2662808.mp3","pending"
"I don't know for certain when he will arrive.","/ˈaɪ ˈdoʊn ˈnoʊ ˈfɔɹ ˈsɝtən ˈhwɛn ˈhi ˈwɪɫ ɝˈaɪv/","https://audio.tatoeba.org/sentences/eng/282936.mp3","pending"
"I don't want to tell Tom I've been to Boston.","/ˈaɪ ˈdoʊn ˈwɑnt ˈtu ˈtɛɫ ˈtɑm ˈaɪv ˈbɪn ˈtu ˈbɑstən/","https://audio.tatoeba.org/sentences/eng/2033802.mp3","pending"
"I have some interesting questions to ask Tom.","/ˈaɪ ˈhæv ˈsəm ˈɪntɝəstɪŋ ˈkwɛstʃənz ˈtu ˈæsk ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2360331.mp3","pending"
