sentence,phonetic,audio_url,difficulty
There are many kinds of fruit in the world .,/ˈðɛr ˈɑr ˈmɛni ˈkaɪndz ˈəv ˈfrut ˈɪn ˈðə ˈwərld/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844292/audio_file/level01/01_0cc0d2d7-b.mp3,easy
Megan started playing soccer during the summer break .,/ˈmeɪɡən ˈstɑrtɪd ˈpleɪɪŋ ˈsɑkər ˈdərɪŋ ˈðə ˈsəmər ˈbreɪk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844293/audio_file/level01/01_0134080b-8.mp3,easy
Do not listen to your older sister because she is not always right .,/ˈdu ˈnɑt ˈlɪsən ˈtu ˈjɔr ˈoʊldər ˈsɪstər bɪˈkɑz ˈʃi ˈɪz ˈnɑt ˈɔlˌweɪz ˈraɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844295/audio_file/level01/01_b4ba4a66-4.mp3,easy
There is a teacher from France .,/ˈðɛr ˈɪz ˈeɪ ˈtitʃər ˈfrəm ˈfræns/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844296/audio_file/level01/01_9cdaecf5-7.mp3,easy
Yesterday was one of the warmest days so far .,/ˈjɛstərˌdeɪ ˈwɑz ˈwən ˈəv ˈðə ˈwɔrməst ˈdeɪz ˈsoʊ ˈfɑr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844298/audio_file/level01/01_b6f774fe-b.mp3,easy
He failed the test to become a firefighter .,/ˈhi ˈfeɪld ˈðə ˈtɛst ˈtu bɪˈkəm ˈeɪ ˈfaɪrˌfaɪtər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844299/audio_file/level01/01_aaf14a5a-7.mp3,easy
Your mother told me all about your new job when I called last night .,/ˈjɔr ˈməðər ˈtoʊld ˈmi ˈɔl əˈbaʊt ˈjɔr ˈnju ˈdʒɑb ˈhwɛn ˈaɪ ˈkɔld ˈlæs ˈnaɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844301/audio_file/level01/01_5d3572b6-c.mp3,easy
May I speak with your boss ?,/ˈmeɪ ˈaɪ ˈspik ˈwɪð ˈjɔr ˈbɑs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844302/audio_file/level01/01_cf137545-3.mp3,easy
She only has a few friends .,/ˈʃi ˈoʊnli ˈhæz ˈeɪ ˈfju ˈfrɛndz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844304/audio_file/level01/01_0d4d97a5-b.mp3,easy
Have you ever been married ?,/ˈhæv ˈju ˈɛvər ˈbɪn ˈmɛrid/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844304/audio_file/level01/01_18b23f9b-b.mp3,easy
I hope to become a teacher .,/ˈaɪ ˈhoʊp ˈtu bɪˈkəm ˈeɪ ˈtitʃər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844306/audio_file/level01/01_22ad8ee8-d.mp3,easy
They were all required to wear suits .,/ˈðeɪ ˈwər ˈɔl riˈkwaɪərd ˈtu ˈwɛr ˈsuts/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844307/audio_file/level01/01_b3d18707-8.mp3,easy
Is that your bike ?,/ˈɪz ˈðæt ˈjɔr ˈbaɪk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844308/audio_file/level01/01_5e05f7ef-8.mp3,easy
He has a talking dog .,/ˈhi ˈhæz ˈeɪ ˈtɔkɪŋ ˈdɔɡ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844309/audio_file/level01/01_8934454a-e.mp3,easy
Freestyle snowboarding is now an Olympic sport .,/ˈfriˌstaɪl snowboarding ˈɪz ˈnaʊ ˈæn oʊˈlɪmpɪk ˈspɔrt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844310/audio_file/level01/01_582fc86f-d.mp3,easy
I would love to live in a house like this one .,/ˈaɪ ˈwʊd ˈləv ˈtu ˈlaɪv ˈɪn ˈeɪ ˈhaʊs ˈlaɪk ˈðɪs ˈwən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844312/audio_file/level01/01_2acaa7fc-c.mp3,easy
He is a man whose career has been long and successful .,/ˈhi ˈɪz ˈeɪ ˈmæn ˈhuz kərˈɪr ˈhæz ˈbɪn ˈlɔŋ ˈænd səkˈsɛsfəl/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844313/audio_file/level01/01_99939e0e-1.mp3,easy
Carrie knew her sister was happy .,/ˈkɛri ˈnju ˈhər ˈsɪstər ˈwɑz ˈhæpi/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844314/audio_file/level01/01_3c9cf441-3.mp3,easy
Many cities have metros .,/ˈmɛni ˈsɪtiz ˈhæv metros/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844315/audio_file/level01/01_523f0cd4-5.mp3,easy
"We were planning to go together , but she got sick .",/ˈwi ˈwər ˈplænɪŋ ˈtu ˈɡoʊ təˈɡɛðər ˈbət ˈʃi ˈɡɑt ˈsɪk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844316/audio_file/level01/01_3db45024-3.mp3,easy
Shall we take Jessica to the hospital ?,/ˈʃæl ˈwi ˈteɪk ˈdʒɛsɪkə ˈtu ˈðə ˈhɑˌspɪtəl/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844318/audio_file/level01/01_4bd46660-2.mp3,easy
The plastic chair is broken .,/ˈðə ˈplæstɪk ˈtʃɛr ˈɪz ˈbroʊkən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844319/audio_file/level01/01_5273fd9a-b.mp3,easy
Mother was too shy to wear a bikini .,/ˈməðər ˈwɑz ˈtu ˈʃaɪ ˈtu ˈwɛr ˈeɪ bɪˈkini/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844320/audio_file/level01/01_4ae99785-5.mp3,easy
These are the friends whose names you know .,/ˈðiz ˈɑr ˈðə ˈfrɛndz ˈhuz ˈneɪmz ˈju ˈnoʊ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844322/audio_file/level01/01_f5c79747-d.mp3,easy
That boy seems interested in you .,/ˈðæt ˈbɔɪ ˈsimz ˈɪntərəstəd ˈɪn ˈju/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844323/audio_file/level01/01_649b8367-2.mp3,easy
I will come with you to make sure you are okay .,/ˈaɪ ˈwɪl ˈkəm ˈwɪð ˈju ˈtu ˈmeɪk ˈʃʊr ˈju ˈɑr ˌoʊˈkeɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844325/audio_file/level01/01_ff6ef255-4.mp3,easy
Which Canadian cities have you visited ?,/ˈhwɪtʃ kəˈneɪdiən ˈsɪtiz ˈhæv ˈju ˈvɪzɪtɪd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844326/audio_file/level01/01_cd2ed80a-8.mp3,easy
You must not get too close to the fire .,/ˈju ˈməst ˈnɑt ˈɡɛt ˈtu ˈkloʊs ˈtu ˈðə ˈfaɪər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844327/audio_file/level01/01_2b2b436b-b.mp3,easy
I always wanted to be an athlete .,/ˈaɪ ˈɔlˌweɪz ˈwɔntɪd ˈtu ˈbi ˈæn ˈæθˌlit/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844329/audio_file/level01/01_0021d2ff-3.mp3,easy
That was the moment when they sang .,/ˈðæt ˈwɑz ˈðə ˈmoʊmənt ˈhwɛn ˈðeɪ ˈsæŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844330/audio_file/level01/01_dd36fa1b-c.mp3,easy
Have you started classes yet ?,/ˈhæv ˈju ˈstɑrtɪd ˈklæsəz ˈjɛt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844331/audio_file/level01/01_429c49ff-0.mp3,easy
Her dress was emerald green .,/ˈhər ˈdrɛs ˈwɑz ˈɛmərrəld ˈɡrin/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844332/audio_file/level01/01_3dd8f60a-4.mp3,easy
I wish I could have stayed there forever on that beach .,/ˈaɪ ˈwɪʃ ˈaɪ ˈkʊd ˈhæv ˈsteɪd ˈðɛr fərˈɛvər ˈɑn ˈðæt ˈbitʃ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844334/audio_file/level01/01_bf0e8da3-5.mp3,easy
I feel it necessary to speak up .,/ˈaɪ ˈfil ˈɪt ˈnɛsəˌsɛri ˈtu ˈspik ˈəp/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844336/audio_file/level01/01_11b866ec-7.mp3,easy
It should get cooler in the afternoon .,/ˈɪt ˈʃʊd ˈɡɛt ˈkulər ˈɪn ˈðə ˌæftərˈnun/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844337/audio_file/level01/01_66a46992-7.mp3,easy
Has the movie just started ?,/ˈhæz ˈðə ˈmuvi ˈdʒəst ˈstɑrtɪd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844338/audio_file/level01/01_09b6d511-d.mp3,easy
I said this movie must be good .,/ˈaɪ ˈsɛd ˈðɪs ˈmuvi ˈməst ˈbi ˈɡʊd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844340/audio_file/level01/01_9cd5991d-b.mp3,easy
I would have done it differently if I had known .,/ˈaɪ ˈwʊd ˈhæv ˈdən ˈɪt ˈdɪfərˈɛntli ˈɪf ˈaɪ ˈhæd ˈnoʊn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844342/audio_file/level01/01_9280b8cc-3.mp3,easy
"Now I am being called by Softbank , too !",/ˈnaʊ ˈaɪ ˈæm ˈbiɪŋ ˈkɔld ˈbaɪ ˈsɔftˌbæŋk ˈtu/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844343/audio_file/level01/01_7d6a2d17-4.mp3,easy
He felt his chest tighten .,/ˈhi ˈfɛlt ˈhɪz ˈtʃɛst ˈtaɪtən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844344/audio_file/level01/01_8b85b7cf-0.mp3,easy
She 's changed her major from math to chemistry .,/ˈʃi ˈɛs ˈtʃeɪndʒd ˈhər ˈmeɪdʒər ˈfrəm ˈmæθ ˈtu ˈkɛməstri/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844346/audio_file/level01/01_383917e9-f.mp3,easy
He painted his room blue .,/ˈhi ˈpeɪntɪd ˈhɪz ˈrum ˈblu/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844351/audio_file/level01/01_3faca42f-b.mp3,easy
She taught her children to be polite .,/ˈʃi ˈtɔt ˈhər ˈtʃɪldrən ˈtu ˈbi pəˈlaɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844354/audio_file/level01/01_6dbc2d3c-e.mp3,easy
It took the boat a year to travel across the whole world .,/ˈɪt ˈtʊk ˈðə ˈboʊt ˈeɪ ˈjɪr ˈtu ˈtrævəl əˈkrɔs ˈðə ˈhoʊl ˈwərld/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844357/audio_file/level01/01_7f875665-4.mp3,easy
"She had beautiful , long hair .",/ˈʃi ˈhæd ˈbjutəfəl ˈlɔŋ ˈhɛr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844360/audio_file/level01/01_d68dd7ec-0.mp3,easy
The band started to play .,/ˈðə ˈbænd ˈstɑrtɪd ˈtu ˈpleɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844362/audio_file/level01/01_64094e23-b.mp3,easy
She 's so quiet that we forget she 's here .,/ˈʃi ˈɛs ˈsoʊ ˈkwaɪət ˈðæt ˈwi fərˈɡɛt ˈʃi ˈɛs ˈhir/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844364/audio_file/level01/01_4786248d-6.mp3,easy
She began to walk more and more slowly .,/ˈʃi biˈɡæn ˈtu ˈwɑk ˈmɔr ˈænd ˈmɔr ˈsloʊli/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844366/audio_file/level01/01_3cf87aeb-2.mp3,easy
I wish I was rich .,/ˈaɪ ˈwɪʃ ˈaɪ ˈwɑz ˈrɪtʃ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844368/audio_file/level01/01_41919fb3-1.mp3,easy
These were the men who ran the red light .,/ˈðiz ˈwər ˈðə ˈmɛn ˈhu ˈræn ˈðə ˈrɛd ˈlaɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844370/audio_file/level01/01_d232d05a-e.mp3,easy
Have you just finished ?,/ˈhæv ˈju ˈdʒəst ˈfɪnɪʃt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844371/audio_file/level01/01_ec66d237-f.mp3,easy
Were there people at the concert ?,/ˈwər ˈðɛr ˈpipəl ˈæt ˈðə ˈkɑnsərt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844372/audio_file/level01/01_be542ad4-2.mp3,easy
We stood looking at the sky .,/ˈwi ˈstʊd ˈlʊkɪŋ ˈæt ˈðə ˈskaɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844374/audio_file/level01/01_f203546e-4.mp3,easy
We 've lived in Tokyo for a long time .,/ˈwi ˈvi ˈlaɪvd ˈɪn ˈtoʊkiˌoʊ ˈfɔr ˈeɪ ˈlɔŋ ˈtaɪm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844375/audio_file/level01/01_518dfbb6-8.mp3,easy
There was a red car parked there .,/ˈðɛr ˈwɑz ˈeɪ ˈrɛd ˈkɑr ˈpɑrkt ˈðɛr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844376/audio_file/level01/01_7b4cde2d-2.mp3,easy
I wish I had a cat .,/ˈaɪ ˈwɪʃ ˈaɪ ˈhæd ˈeɪ ˈkæt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844378/audio_file/level01/01_28a76f38-3.mp3,easy
They must be exhausted after their three month journey in Africa .,/ˈðeɪ ˈməst ˈbi ɪɡˈzɔstɪd ˈæftər ˈðɛr ˈθri ˈmənθ ˈdʒərni ˈɪn ˈæfərkə/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844380/audio_file/level01/01_2ea1c610-8.mp3,easy
Her eyes looked like emeralds .,/ˈhər ˈaɪz ˈlʊkt ˈlaɪk ˈɛmərrəldz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844382/audio_file/level01/01_7c3134c6-3.mp3,easy
I wish it would stop raining .,/ˈaɪ ˈwɪʃ ˈɪt ˈwʊd ˈstɑp ˈreɪnɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844385/audio_file/level01/01_18537ded-0.mp3,easy
Jack kept a white mouse as a pet .,/ˈdʒæk ˈkæpt ˈeɪ ˈhwaɪt ˈmaʊs ˈæz ˈeɪ ˈpɛt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844387/audio_file/level01/01_798ba58f-7.mp3,easy
The presenter started to speak .,/ˈðə ˈprɛzəntər ˈstɑrtɪd ˈtu ˈspik/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844389/audio_file/level01/01_10a7241e-5.mp3,easy
Have you ever been in a limo ?,/ˈhæv ˈju ˈɛvər ˈbɪn ˈɪn ˈeɪ ˈlɪmoʊ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844390/audio_file/level01/01_763e683b-8.mp3,easy
There are twenty children in one class .,/ˈðɛr ˈɑr ˈtwɛni ˈtʃɪldrən ˈɪn ˈwən ˈklæs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844392/audio_file/level01/01_7e44fbab-7.mp3,easy
Lady Gaga is a woman whom many young people enjoy .,/ˈleɪdi ˈɡɑˌɡə ˈɪz ˈeɪ ˈwʊmən ˈhum ˈmɛni ˈjəŋ ˈpipəl ˌɛnˈdʒɔɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844394/audio_file/level01/01_fb595856-b.mp3,easy
My sister might leave early today .,/ˈmaɪ ˈsɪstər ˈmaɪt ˈliv ˈərli təˈdeɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844396/audio_file/level01/01_5c61d6ee-c.mp3,easy
He was followed by the police .,/ˈhi ˈwɑz ˈfɑloʊd ˈbaɪ ˈðə pəˈlis/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844397/audio_file/level01/01_6241423c-8.mp3,easy
Please ask your father to call me .,/ˈpliz ˈæsk ˈjɔr ˈfɑðər ˈtu ˈkɔl ˈmi/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844399/audio_file/level01/01_e2c09888-f.mp3,easy
It is difficult to talk to her peacefully .,/ˈɪt ˈɪz ˈdɪfəkəlt ˈtu ˈtɔk ˈtu ˈhər ˈpisfəli/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844401/audio_file/level01/01_b787d344-b.mp3,easy
Emily finished her homework before she got too tired .,/ˈɛmɪli ˈfɪnɪʃt ˈhər ˈhoʊmˌwərk ˌbiˈfɔr ˈʃi ˈɡɑt ˈtu ˈtaɪərd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844403/audio_file/level01/01_cbbe00e6-9.mp3,easy
Many Russians died in WWII .,/ˈmɛni ˈrəʃənz ˈdaɪd ˈɪn wwii/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844406/audio_file/level01/01_5c9269f6-7.mp3,easy
There is a hole in my sneakers .,/ˈðɛr ˈɪz ˈeɪ ˈhoʊl ˈɪn ˈmaɪ ˈsnikərz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844408/audio_file/level01/01_90f7d51f-6.mp3,easy
All children need a good education .,/ˈɔl ˈtʃɪldrən ˈnid ˈeɪ ˈɡʊd ˌɛdʒəˈkeɪʃən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844411/audio_file/level01/01_bcb4a5b8-2.mp3,easy
Did you have a chance to speak to your boss ?,/ˈdɪd ˈju ˈhæv ˈeɪ ˈtʃæns ˈtu ˈspik ˈtu ˈjɔr ˈbɑs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844414/audio_file/level01/01_f466dcf6-3.mp3,easy
He caused a problem .,/ˈhi ˈkɑzd ˈeɪ ˈprɑbləm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844416/audio_file/level01/01_7f5b2c67-f.mp3,easy
He always boiled his broccoli .,/ˈhi ˈɔlˌweɪz ˈbɔɪld ˈhɪz ˈbrɑkəli/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844418/audio_file/level01/01_c1c32e96-e.mp3,easy
She put jam on her toast .,/ˈʃi ˈpʊt ˈdʒæm ˈɑn ˈhər ˈtoʊst/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844420/audio_file/level01/01_33b2e6f2-a.mp3,easy
He never talks about his ex-wife .,/ˈhi ˈnɛvər ˈtɔks əˈbaʊt ˈhɪz ˈɛkˈswaɪf/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844422/audio_file/level01/01_1df6ea3e-d.mp3,easy
It will start getting chilly in Tokyo soon .,/ˈɪt ˈwɪl ˈstɑrt ˈɡɛtɪŋ ˈtʃɪli ˈɪn ˈtoʊkiˌoʊ ˈsun/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844424/audio_file/level01/01_68fa9253-1.mp3,easy
Do n't go swimming over there .,/ˈdu n't ˈɡoʊ ˈswɪmɪŋ ˈoʊvər ˈðɛr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844426/audio_file/level01/01_55dc2f48-0.mp3,easy
Sushi is raw fish .,/ˈsuʃi ˈɪz ˈrɑ ˈfɪʃ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844428/audio_file/level01/01_94a6b171-5.mp3,easy
What 's the date today ?,/ˈhwət ˈɛs ˈðə ˈdeɪt təˈdeɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844429/audio_file/level01/01_0a8056b0-8.mp3,easy
She got what she wanted .,/ˈʃi ˈɡɑt ˈhwət ˈʃi ˈwɔntɪd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844430/audio_file/level01/01_f938ef51-9.mp3,easy
Is this the spot where the restaurant is ?,/ˈɪz ˈðɪs ˈðə ˈspɑt ˈhwɛr ˈðə ˈrɛsˌtrɑnt ˈɪz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844433/audio_file/level01/01_e2616b65-2.mp3,easy
Is that your car ?,/ˈɪz ˈðæt ˈjɔr ˈkɑr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844434/audio_file/level01/01_e431df03-d.mp3,easy
He fell on his knees .,/ˈhi ˈfɛl ˈɑn ˈhɪz ˈniz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844436/audio_file/level01/01_531f244e-d.mp3,easy
The teacher asked him to close the windows .,/ˈðə ˈtitʃər ˈæskt ˈhɪm ˈtu ˈkloʊs ˈðə ˈwɪndoʊz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844439/audio_file/level01/01_737cceb9-4.mp3,easy
I need to see my dentist for this toothache .,/ˈaɪ ˈnid ˈtu ˈsi ˈmaɪ ˈdɛnɪst ˈfɔr ˈðɪs toothache/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844441/audio_file/level01/01_d414fd03-6.mp3,easy
They could n't find anyone .,/ˈðeɪ ˈkʊd n't ˈfaɪnd ˈɛniˌwən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844443/audio_file/level01/01_c30f6b27-4.mp3,easy
I ca n't wait for the day when we have flying cars .,/ˈaɪ ˈkɑ n't ˈweɪt ˈfɔr ˈðə ˈdeɪ ˈhwɛn ˈwi ˈhæv ˈflaɪɪŋ ˈkɑrz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844446/audio_file/level01/01_91bbc713-6.mp3,easy
It was found yesterday .,/ˈɪt ˈwɑz ˈfaʊnd ˈjɛstərˌdeɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844447/audio_file/level01/01_c954b523-c.mp3,easy
The park near our house reminds me of our first date .,/ˈðə ˈpɑrk ˈnɪr ˈaʊər ˈhaʊs riˈmaɪndz ˈmi ˈəv ˈaʊər ˈfərst ˈdeɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844449/audio_file/level01/01_e786b5d3-8.mp3,easy
Children are not allowed in bars .,/ˈtʃɪldrən ˈɑr ˈnɑt əˈlaʊd ˈɪn ˈbɑrz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844451/audio_file/level01/01_319d3b82-0.mp3,easy
Have you got your homework ?,/ˈhæv ˈju ˈɡɑt ˈjɔr ˈhoʊmˌwərk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844453/audio_file/level01/01_c92c5edf-7.mp3,easy
There 's not enough salt .,/ˈðɛr ˈɛs ˈnɑt iˈnəf ˈsɔlt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844455/audio_file/level01/01_b6eed771-f.mp3,easy
What if she went with us ?,/ˈhwət ˈɪf ˈʃi ˈwɛnt ˈwɪð ˈəs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844457/audio_file/level01/01_1d819008-e.mp3,easy
It was the teacher who wrote that .,/ˈɪt ˈwɑz ˈðə ˈtitʃər ˈhu ˈroʊt ˈðæt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844459/audio_file/level01/01_801685fd-a.mp3,easy
I will do it as soon as I return .,/ˈaɪ ˈwɪl ˈdu ˈɪt ˈæz ˈsun ˈæz ˈaɪ riˈtərn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844461/audio_file/level01/01_0013c651-b.mp3,easy
Children love to play outdoors .,/ˈtʃɪldrən ˈləv ˈtu ˈpleɪ ˈaʊtˈdɔrz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844463/audio_file/level01/01_086f46da-d.mp3,easy
The divers were protected by a metal cage .,/ˈðə ˈdaɪvərz ˈwər prəˈtɛktɪd ˈbaɪ ˈeɪ ˈmɛtəl ˈkeɪdʒ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844467/audio_file/level01/01_baec7f89-2.mp3,easy
It would be better if I went .,/ˈɪt ˈwʊd ˈbi ˈbɛtər ˈɪf ˈaɪ ˈwɛnt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844468/audio_file/level01/01_58c1d3ff-3.mp3,easy
Not all adults are always correct in what they do or say .,/ˈnɑt ˈɔl ˈædəlts ˈɑr ˈɔlˌweɪz kərˈɛkt ˈɪn ˈhwət ˈðeɪ ˈdu ˈɔr ˈseɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844471/audio_file/level01/01_c02f36b1-2.mp3,easy
I hate Monday morning .,/ˈaɪ ˈheɪt ˈmənˌdeɪ ˈmɔrnɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844472/audio_file/level01/01_12814b51-b.mp3,easy
"Wow , what a beautiful fabric .",/ˈwaʊ ˈhwət ˈeɪ ˈbjutəfəl ˈfæbrɪk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844475/audio_file/level01/01_89585c16-2.mp3,easy
Who wants to lead the way ?,/ˈhu ˈwɑnts ˈtu ˈlɛd ˈðə ˈweɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844477/audio_file/level01/01_a378121a-d.mp3,easy
It was found on the train .,/ˈɪt ˈwɑz ˈfaʊnd ˈɑn ˈðə ˈtreɪn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844479/audio_file/level01/01_88472de9-e.mp3,easy
Spotlight is a movie about some Boston reporters .,/ˈspɑtˌlaɪt ˈɪz ˈeɪ ˈmuvi əˈbaʊt ˈsəm ˈbɑstən rɪˈpɔrtərz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844481/audio_file/level01/01_c2e22b1a-5.mp3,easy
We show children how to be creative .,/ˈwi ˈʃoʊ ˈtʃɪldrən ˈhaʊ ˈtu ˈbi kriˈeɪtɪv/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844483/audio_file/level01/01_092ffcf2-7.mp3,easy
They planned to go to Canada .,/ˈðeɪ ˈplænd ˈtu ˈɡoʊ ˈtu ˈkænədə/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844485/audio_file/level01/01_ae0fdc95-6.mp3,easy
She always had an apple for snack .,/ˈʃi ˈɔlˌweɪz ˈhæd ˈæn ˈæpəl ˈfɔr ˈsnæk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844487/audio_file/level01/01_293f586c-3.mp3,easy
Harrison got very excited when his parents gave him a car .,/ˈhɛrɪsən ˈɡɑt ˈvɛri ɪkˈsaɪtəd ˈhwɛn ˈhɪz ˈpɛrənts ˈɡeɪv ˈhɪm ˈeɪ ˈkɑr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844489/audio_file/level01/01_10548436-2.mp3,easy
It 's time to go .,/ˈɪt ˈɛs ˈtaɪm ˈtu ˈɡoʊ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844491/audio_file/level01/01_3f0fe2f2-9.mp3,easy
Have you made up your mind ?,/ˈhæv ˈju ˈmeɪd ˈəp ˈjɔr ˈmaɪnd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844493/audio_file/level01/01_4cac7fb8-b.mp3,easy
"In order to save time , he drove .",/ˈɪn ˈɔrdər ˈtu ˈseɪv ˈtaɪm ˈhi ˈdroʊv/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844495/audio_file/level01/01_9e6a97c9-7.mp3,easy
